INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,108.96563,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,103.62112,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,90.83488,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,88.77014,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,89.70081,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,90.65133,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,96.263,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,75.19248,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,39.56495,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,36.08823,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,66.35207,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,65.50291,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,62.28633,1,1
2022-09-01T20:00:00-00:00,2022-09-01T20:15:00-00:00,2022-09-01,14,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,93.49409,1,1
2022-09-01T21:00:00-00:00,2022-09-01T21:15:00-00:00,2022-09-01,15,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,77.79,1,1
2022-09-01T22:00:00-00:00,2022-09-01T22:15:00-00:00,2022-09-01,16,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,130.4646,1,1
2022-09-01T23:00:00-00:00,2022-09-01T23:15:00-00:00,2022-09-01,17,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,179.50389,1,1
2022-09-02T00:00:00-00:00,2022-09-02T00:15:00-00:00,2022-09-01,18,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,527.6737,1,1
2022-09-02T01:00:00-00:00,2022-09-02T01:15:00-00:00,2022-09-01,19,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,955.888,1,1
2022-09-02T02:00:00-00:00,2022-09-02T02:15:00-00:00,2022-09-01,20,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,1891.0966,1,1
2022-09-02T03:00:00-00:00,2022-09-02T03:15:00-00:00,2022-09-01,21,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,136.66057,1,1
2022-09-02T04:00:00-00:00,2022-09-02T04:15:00-00:00,2022-09-01,22,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,-29.89613,1,1
2022-09-02T05:00:00-00:00,2022-09-02T05:15:00-00:00,2022-09-01,23,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,-22.94588,1,1
2022-09-02T06:00:00-00:00,2022-09-02T06:15:00-00:00,2022-09-01,24,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,22.35979,1,1
2022-09-01T07:15:00-00:00,2022-09-01T07:30:00-00:00,2022-09-01,01,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,118.2841,2,1
2022-09-01T08:15:00-00:00,2022-09-01T08:30:00-00:00,2022-09-01,02,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,101.38104,2,1
2022-09-01T09:15:00-00:00,2022-09-01T09:30:00-00:00,2022-09-01,03,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,90.37783,2,1
2022-09-01T10:15:00-00:00,2022-09-01T10:30:00-00:00,2022-09-01,04,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,87.82651,2,1
2022-09-01T11:15:00-00:00,2022-09-01T11:30:00-00:00,2022-09-01,05,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,89.94419,2,1
2022-09-01T12:15:00-00:00,2022-09-01T12:30:00-00:00,2022-09-01,06,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,99.16187,2,1
2022-09-01T13:15:00-00:00,2022-09-01T13:30:00-00:00,2022-09-01,07,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,97.92612,2,1
2022-09-01T14:15:00-00:00,2022-09-01T14:30:00-00:00,2022-09-01,08,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,65.2409,2,1
2022-09-01T15:15:00-00:00,2022-09-01T15:30:00-00:00,2022-09-01,09,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,26.45537,2,1
2022-09-01T16:15:00-00:00,2022-09-01T16:30:00-00:00,2022-09-01,10,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,45.88726,2,1
2022-09-01T17:15:00-00:00,2022-09-01T17:30:00-00:00,2022-09-01,11,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,69.09942,2,1
2022-09-01T18:15:00-00:00,2022-09-01T18:30:00-00:00,2022-09-01,12,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,BELEN_1_LALUZGNODE,RTPD,LMP,LMP_PRC,BELEN_1_LALUZGNODE,ALL,1,64.82034,2,1
