INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,86.65115,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,112.43647,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,96.83699,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,96.22318,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,103.7789,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,86.90526,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,89.55862,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,113.05665,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,97.4112,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,335.88803,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,110.09093,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,97.88783,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,75.60632,1,1
2022-09-01T20:00:00-00:00,2022-09-01T20:15:00-00:00,2022-09-01,14,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,114.64107,1,1
2022-09-01T21:00:00-00:00,2022-09-01T21:15:00-00:00,2022-09-01,15,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,133.13174,1,1
2022-09-01T22:00:00-00:00,2022-09-01T22:15:00-00:00,2022-09-01,16,FREC_7_B1,FREC_7_B1,FREC_7_B1,RTPD,LMP,LMP_PRC,FREC_7_B1,ALL,1,127.97667,1,1
