INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-09-01T07:00:00-00:00,2022-09-01T07:15:00-00:00,2022-09-01,01,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,196.5565,1,1
2022-09-01T08:00:00-00:00,2022-09-01T08:15:00-00:00,2022-09-01,02,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,118.59669,1,1
2022-09-01T09:00:00-00:00,2022-09-01T09:15:00-00:00,2022-09-01,03,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,115.45301,1,1
2022-09-01T10:00:00-00:00,2022-09-01T10:15:00-00:00,2022-09-01,04,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,113.86399,1,1
2022-09-01T11:00:00-00:00,2022-09-01T11:15:00-00:00,2022-09-01,05,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,114.00499,1,1
2022-09-01T12:00:00-00:00,2022-09-01T12:15:00-00:00,2022-09-01,06,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,116.6135,1,1
2022-09-01T13:00:00-00:00,2022-09-01T13:15:00-00:00,2022-09-01,07,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,114.71345,1,1
2022-09-01T14:00:00-00:00,2022-09-01T14:15:00-00:00,2022-09-01,08,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,176.13731,1,1
2022-09-01T15:00:00-00:00,2022-09-01T15:15:00-00:00,2022-09-01,09,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,252.10133,1,1
2022-09-01T16:00:00-00:00,2022-09-01T16:15:00-00:00,2022-09-01,10,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,197.34268,1,1
2022-09-01T17:00:00-00:00,2022-09-01T17:15:00-00:00,2022-09-01,11,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,211.15193,1,1
2022-09-01T18:00:00-00:00,2022-09-01T18:15:00-00:00,2022-09-01,12,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,225.07611,1,1
2022-09-01T19:00:00-00:00,2022-09-01T19:15:00-00:00,2022-09-01,13,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,318.929,1,1
2022-09-01T20:00:00-00:00,2022-09-01T20:15:00-00:00,2022-09-01,14,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,166.2046,1,1
2022-09-01T21:00:00-00:00,2022-09-01T21:15:00-00:00,2022-09-01,15,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,978.1038,1,1
2022-09-01T22:00:00-00:00,2022-09-01T22:15:00-00:00,2022-09-01,16,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,815.8755,1,1
2022-09-01T23:00:00-00:00,2022-09-01T23:15:00-00:00,2022-09-01,17,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,1586.6161,1,1
2022-09-02T00:00:00-00:00,2022-09-02T00:15:00-00:00,2022-09-01,18,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,1737.3647,1,1
2022-09-02T01:00:00-00:00,2022-09-02T01:15:00-00:00,2022-09-01,19,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,1141.6,1,1
2022-09-02T02:00:00-00:00,2022-09-02T02:15:00-00:00,2022-09-01,20,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,2268.9204,1,1
2022-09-02T03:00:00-00:00,2022-09-02T03:15:00-00:00,2022-09-01,21,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,1287.4388,1,1
2022-09-02T04:00:00-00:00,2022-09-02T04:15:00-00:00,2022-09-01,22,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,279.703,1,1
2022-09-02T05:00:00-00:00,2022-09-02T05:15:00-00:00,2022-09-01,23,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,214.60797,1,1
2022-09-02T06:00:00-00:00,2022-09-02T06:15:00-00:00,2022-09-01,24,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,171.65125,1,1
2022-09-01T07:15:00-00:00,2022-09-01T07:30:00-00:00,2022-09-01,01,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,134.53452,2,1
2022-09-01T08:15:00-00:00,2022-09-01T08:30:00-00:00,2022-09-01,02,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,116.36152,2,1
2022-09-01T09:15:00-00:00,2022-09-01T09:30:00-00:00,2022-09-01,03,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,115.12245,2,1
2022-09-01T10:15:00-00:00,2022-09-01T10:30:00-00:00,2022-09-01,04,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,113.64279,2,1
2022-09-01T11:15:00-00:00,2022-09-01T11:30:00-00:00,2022-09-01,05,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,114.65735,2,1
2022-09-01T12:15:00-00:00,2022-09-01T12:30:00-00:00,2022-09-01,06,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,126.85975,2,1
2022-09-01T13:15:00-00:00,2022-09-01T13:30:00-00:00,2022-09-01,07,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,123.47332,2,1
2022-09-01T14:15:00-00:00,2022-09-01T14:30:00-00:00,2022-09-01,08,SANLUSRY_6_N013,SANLUSRY_6_N013,SANLUSRY_6_N013,RTPD,LMP,LMP_PRC,SANLUSRY_6_N013,ALL,1,184.08516,2,1
