,TOME_1_VEFGTGNODE,SPILLS_6_ELVADOHYDROGNODE,PERSON_1_RIOBRAVOGNODE,REEVES_1_REEVES3GNODE,ARRIBA_1_SANMIGUEL2PVGNODE,ARROYO_1_ARROYOSOLARGNODE,ELBUTTE_1_ELBUTTEHYDROGNODE,TAIBANM_3_LONEMESAWFGNODE,JARALES_1_RIOCOMMPVGNODE,HONDALE_1_DEMINGPVGNODE,S_COORS_1_SOUTHVALLEPVGNODE,SANJUAN_3_SANJUAN1GNODE,LUNA_3_LEFGNODE,FC_3_PNM_FCST4GNODE,LIGHTDOC_1_LIGHTNINGDGEOGNODE,LOSTHORZ_1_FACEBOOK3PVGNODE,LORDBURG_1_GEN1GTGNODE,ALAMOGCP_1_ALAMOPVGNODE,ARRIBAT_1_LASVEGASPVGNODE,TA3_7_CGTGGNODE,LOSMORRO_1_LOSLUNASPVGNODE,ALAMOGCP_1_OTEROPVGNODE,COYTEJCT_6_ABIQUIUHYDROGNODE,AFTON_3_AFTONCTGNODE,PYGS_1_PYRAMID A3GNODE,BRITTON_1_BRITTONPVGNODE,CLINESCO_3_ELCABOWF2GNODE,REEVES_1_REEVES2GNODE,PYGS_1_PYRAMID A2GNODE,LOSTHORZ_1_SANTOLINAPVGNODE,BELEN_1_LALUZGNODE,LAJOYA_3_LJOYA2GNODE,FC_5_PNM_FCST5GNODE,COLLEGE_1_VISTAPVGNODE,WILLARD_1_HIGHLONEWFGNODE,LONEMESA_7_CASAMESAWFGNODE,STATEPEN_1_SANTAFEPVGNODE,GUADALUP_3_ARAGONNEWFGNODE,HURLEY_LNODERLEY,LONEMESA_7_CASAMEBATTGNODE,AFTON_3_AFTONSTGNODE,LOSTHORZ_1_FACEBOOK2PVGNODE,TOME_1_RIODELOROPVGNODE,LORDBURG_1_GEN2GTGNODE,PYGS_1_PYRAMID A4GNODE,SANJUAN_3_SANJUAN4GNODE,PYGS_1_PYRAMID A1GNODE,REEVES_1_REEVESPVGNODE,MARQUEZ_1_CIBOLAPVGNODE,CIBOLA_1_ROUTE66GNODE,REEVES_1_REEVES1GNODE,ELCERRO_1_MEADOWLAKEPVGNODE,LAJOYA_3_LJOYA1GNODE,COLLEGE_1_MANZANOPVGNODE,PDTYRONE_LNODERONE,ARRIBA_1_SANMIGUEL1PVGNODE,SPRV_3_COAL_SPV3GNODE,CLINESCO_3_ELCABOWF1GNODE,MD1_LNODEMINE,REDMESA_1_REDMESAWFGNODE,CMFS_1_SOLA_CIMGNODE,RIOPUERC_3_ENCINOPVGNODE,PROGRESS_1_SANDOVALPVGNODE,ARROYO_1_ARROYOBATTERYGNODE,SCENIC_1_RIORANCHOPVGNODE,ALLN_1_ALLN SOLARGNODE,LOSMORRO_1_FACEBOOK1PVGNODE,IVANHOE_LNODENHOE,STUDIO_1_PROSPERITYGNODE
2022-09-01T12:00:00-00:00,6.84451,6.65666,6.81953,6.79655,5.80937,6.77357,7.17423,6.77357,6.84451,7.3371,6.81953,6.7276,7.36208,6.77357,7.456,6.84451,7.456,7.26815,5.80937,6.70262,6.84451,7.26815,6.65666,7.29113,7.456,6.79655,6.77357,6.79655,7.456,6.84451,6.84451,6.77357,7.03235,6.84451,6.84451,6.77357,6.65666,6.77357,7.38506,6.77357,7.29113,6.84451,6.84451,7.456,7.456,6.7276,7.456,6.79655,6.84451,6.84451,6.79655,6.84451,6.77357,6.84451,7.40804,5.80937,7.43302,6.77357,7.40804,6.84451,4.91611,6.77357,6.77357,6.77357,6.79655,7.29113,6.84451,7.40804,6.81953
2022-09-01T12:15:00-00:00,4.18095,4.06612,4.18095,4.16568,3.54817,4.15163,4.39656,4.15163,4.195,4.49735,4.18095,4.12354,4.51139,4.15163,4.55476,4.18095,4.55476,4.45398,3.54817,4.09422,4.18095,4.45398,4.06612,4.45398,4.55476,4.18095,4.15163,4.16568,4.55476,4.18095,4.195,4.15163,4.29578,4.18095,4.18095,4.15163,4.09422,4.15163,4.52544,4.15163,4.45398,4.18095,4.18095,4.55476,4.55476,4.12354,4.55476,4.16568,4.18095,4.18095,4.16568,4.18095,4.15163,4.18095,4.52544,3.54817,4.55476,4.15163,4.52544,4.18095,3.01616,4.15163,4.15163,4.15163,4.18095,4.45398,4.18095,4.52544,4.18095
2022-09-01T12:30:00-00:00,7.31603,7.09076,7.28959,7.26526,6.22038,7.24094,7.63859,7.24094,7.31603,7.81309,7.28959,7.16585,7.83741,7.24094,7.9125,7.28959,7.9125,7.71368,6.22038,7.16585,7.28959,7.71368,7.09076,7.78876,7.9125,7.26526,7.24094,7.26526,7.9125,7.28959,7.31603,7.24094,7.46409,7.31603,7.28959,7.24094,7.1172,7.24094,7.86385,7.24094,7.78876,7.28959,7.31603,7.9125,7.9125,7.16585,7.9125,7.26526,7.28959,7.31603,7.26526,7.28959,7.24094,7.31603,7.88818,6.22038,7.9125,7.24094,7.88818,7.28959,5.24847,7.24094,7.24094,7.24094,7.26526,7.76233,7.28959,7.88818,7.28959
2022-09-01T12:45:00-00:00,1.64215,1.59757,1.63622,1.63622,1.39648,1.63076,1.71447,1.62531,1.64215,1.75905,1.63622,1.61393,1.76498,1.63076,1.77589,1.64215,1.77589,1.73676,1.39648,1.60847,1.64215,1.73676,1.59757,1.74814,1.77589,1.63622,1.62531,1.63622,1.77589,1.64215,1.6476,1.62531,1.67534,1.64215,1.64215,1.62531,1.60302,1.62531,1.77043,1.62531,1.74814,1.64215,1.64215,1.77589,1.77589,1.61393,1.77589,1.63622,1.64215,1.64215,1.63622,1.64215,1.62531,1.64215,1.77589,1.39648,1.78727,1.62531,1.77589,1.64215,1.18401,1.63076,1.63076,1.63076,1.63622,1.74814,1.64215,1.77043,1.63622
2022-09-01T13:00:00-00:00,9.45422,9.16796,9.3588,9.3588,8.06188,9.3588,9.86413,9.3588,9.45422,10.05497,9.3588,9.26338,10.08588,9.3588,10.1813,9.38971,10.1813,9.95955,8.06188,9.23247,9.42331,9.95955,9.16796,10.02406,10.1813,9.3588,9.3588,9.3588,10.1813,9.38971,9.45422,9.3588,9.61146,9.42331,9.3588,9.3588,9.20156,9.3588,10.15039,9.3588,10.02406,9.38971,9.45422,10.1813,10.1813,9.26338,10.1813,9.3588,9.38971,9.45422,9.3588,9.38971,9.3588,9.42331,10.15039,8.06188,10.21221,9.3588,10.15039,9.42331,6.82679,9.3588,9.3588,9.3588,9.3588,9.95955,9.42331,10.15039,9.3588
2022-09-01T13:15:00-00:00,0.40265,0.39181,0.39856,0.39856,0.3429,0.39856,0.42024,0.39856,0.40265,0.42843,0.39856,0.39446,0.43253,0.39856,0.43518,0.40133,0.43518,0.42434,0.3429,0.39446,0.40265,0.42434,0.39181,0.42843,0.43518,0.39856,0.39856,0.39856,0.43518,0.40133,0.40265,0.39856,0.41084,0.40265,0.39988,0.39856,0.39181,0.39856,0.43253,0.39856,0.42843,0.40133,0.40265,0.43518,0.43518,0.39446,0.43518,0.39856,0.40265,0.40265,0.39856,0.40265,0.39856,0.40265,0.43385,0.3429,0.43662,0.39856,0.43253,0.40265,0.2899,0.39856,0.39856,0.39856,0.39856,0.42711,0.40265,0.43253,0.39856
2022-09-01T13:30:00-00:00,-1.65116,-1.59336,-1.62226,-1.62226,-1.47777,-1.59336,-1.76675,-1.62226,-1.65116,-1.82454,-1.62226,-1.59336,-1.85344,-1.59336,-1.88234,-1.62226,-1.88234,-1.79564,-1.47777,-1.62226,-1.65116,-1.79564,-1.59336,-1.82454,-1.88234,-1.62226,-1.62226,-1.62226,-1.88234,-1.62226,-1.65116,-1.62226,-1.53557,-1.65116,-1.65116,-1.62226,-1.59336,-1.62226,-1.85344,-1.62226,-1.82454,-1.62226,-1.65116,-1.88234,-1.88234,-1.59336,-1.88234,-1.62226,-1.62226,-1.65116,-1.62226,-1.65116,-1.62226,-1.65116,-1.88234,-1.47777,-1.88234,-1.62226,-1.85344,-1.62226,-1.36218,-1.62226,-1.62226,-1.59336,-1.62226,-1.82454,-1.65116,-1.85344,-1.62226
2022-09-01T13:45:00-00:00,-7.704,-7.5665,-7.704,-7.704,-7.0165,-7.429,-8.3915,-7.704,-7.704,-8.6665,-7.704,-7.5665,-8.804,-7.429,-8.9415,-7.704,-8.9415,-8.529,-7.0165,-7.5665,-7.704,-8.529,-7.5665,-8.6665,-8.9415,-7.704,-7.704,-7.704,-8.9415,-7.704,-7.8415,-7.704,-7.2915,-7.704,-7.704,-7.704,-7.5665,-7.704,-8.804,-7.704,-8.6665,-7.704,-7.704,-8.9415,-8.9415,-7.5665,-8.9415,-7.704,-7.704,-7.704,-7.704,-7.704,-7.704,-7.704,-8.804,-7.0165,-8.9415,-7.704,-8.804,-7.704,-6.4665,-7.704,-7.704,-7.429,-7.704,-8.529,-7.704,-8.804,-7.704
2022-09-01T14:00:00-00:00,-16.88133,-16.28914,-16.58523,-16.58523,-15.10477,-16.28914,-18.0657,-16.58523,-16.88133,-18.95398,-16.58523,-16.28914,-18.95398,-16.28914,-19.25007,-16.58523,-19.25007,-18.65789,-15.10477,-16.58523,-16.88133,-18.65789,-16.28914,-18.65789,-19.25007,-16.58523,-16.58523,-16.58523,-19.25007,-16.58523,-16.88133,-16.58523,-15.69695,-16.88133,-16.88133,-16.58523,-16.28914,-16.58523,-18.95398,-16.58523,-18.65789,-16.58523,-16.88133,-19.25007,-19.25007,-16.28914,-19.25007,-16.58523,-16.58523,-16.88133,-16.58523,-16.88133,-16.58523,-16.88133,-19.25007,-15.10477,-19.25007,-16.58523,-19.25007,-16.88133,-13.92039,-16.58523,-16.58523,-16.28914,-16.58523,-18.65789,-16.88133,-18.95398,-16.58523
2022-09-01T14:15:00-00:00,-21.51751,-20.76265,-21.14008,-21.14008,-19.25293,-20.76265,-23.02723,-21.14008,-21.51751,-23.78209,-21.14008,-20.76265,-24.15952,-20.76265,-24.53695,-21.14008,-24.53695,-23.40466,-19.25293,-20.76265,-21.14008,-23.40466,-20.76265,-23.78209,-24.53695,-21.14008,-21.14008,-21.14008,-24.53695,-21.14008,-21.51751,-21.14008,-20.00779,-21.14008,-21.14008,-21.14008,-20.76265,-21.14008,-24.15952,-21.14008,-23.78209,-21.14008,-21.51751,-24.53695,-24.53695,-20.76265,-24.53695,-21.14008,-21.14008,-21.14008,-21.14008,-21.14008,-21.14008,-21.14008,-24.15952,-19.25293,-24.53695,-21.14008,-24.15952,-21.14008,-17.74321,-21.14008,-21.14008,-20.76265,-21.14008,-23.78209,-21.14008,-24.15952,-21.14008
2022-09-01T14:30:00-00:00,-15.48484,-15.2084,-15.48484,-15.48484,-14.10263,-14.93196,-16.86706,-15.48484,-15.76129,-17.41995,-15.48484,-15.2084,-17.69639,-14.93196,-17.97284,-15.48484,-17.97284,-17.14351,-14.10263,-15.2084,-15.48484,-17.14351,-15.2084,-17.41995,-17.97284,-15.48484,-15.48484,-15.48484,-17.97284,-15.48484,-15.76129,-15.48484,-14.65551,-15.48484,-15.48484,-15.48484,-15.2084,-15.48484,-17.69639,-15.48484,-17.41995,-15.48484,-15.48484,-17.97284,-17.97284,-15.2084,-17.97284,-15.48484,-15.48484,-15.48484,-15.48484,-15.48484,-15.48484,-15.48484,-17.69639,-14.10263,-17.97284,-15.48484,-17.69639,-15.48484,-12.99685,-15.48484,-15.48484,-14.93196,-15.48484,-17.14351,-15.48484,-17.69639,-15.48484
2022-09-01T14:45:00-00:00,-19.59027,-18.89069,-19.59027,-19.24048,-17.84132,-18.89069,-21.33922,-19.24048,-19.59027,-22.03881,-19.59027,-18.89069,-22.03881,-18.89069,-22.3886,-19.59027,-22.3886,-21.68901,-17.84132,-19.24048,-19.59027,-21.68901,-18.89069,-21.68901,-22.3886,-19.59027,-19.24048,-19.24048,-22.3886,-19.59027,-19.59027,-19.24048,-18.5409,-19.59027,-19.59027,-19.24048,-19.24048,-19.24048,-22.3886,-19.24048,-21.68901,-19.59027,-19.59027,-22.3886,-22.3886,-18.89069,-22.3886,-19.24048,-19.59027,-19.59027,-19.24048,-19.59027,-19.24048,-19.59027,-22.3886,-17.84132,-22.3886,-19.24048,-22.3886,-19.59027,-16.44216,-19.24048,-19.24048,-18.89069,-19.59027,-21.68901,-19.59027,-22.3886,-19.59027
2022-09-01T15:00:00-00:00,-45.14625,-44.29316,-45.0641,-45.0641,-41.04507,-43.52221,-49.16529,-45.0641,-45.14625,-50.78933,-45.0641,-44.21101,-50.87148,-43.52221,-52.33123,-45.14625,-51.64243,-50.01838,-41.04507,-44.29316,-45.14625,-50.01838,-44.29316,-50.70719,-52.33123,-45.0641,-45.0641,-45.0641,-52.33123,-45.14625,-45.14625,-45.0641,-42.66911,-45.14625,-45.14625,-45.0641,-44.29316,-45.0641,-51.56028,-45.0641,-50.70719,-45.14625,-45.14625,-51.64243,-52.33123,-44.21101,-52.33123,-45.0641,-45.14625,-45.14625,-45.0641,-45.14625,-45.0641,-45.14625,-51.64243,-41.04507,-52.41338,-45.0641,-51.64243,-45.14625,-37.79698,-45.0641,-45.0641,-43.52221,-45.0641,-50.01838,-45.14625,-51.56028,-45.0641
2022-09-01T15:15:00-00:00,-47.78343,-46.87241,-47.68241,-47.68241,-43.43035,-46.06241,-52.03549,-47.68241,-47.78343,-53.75651,-47.68241,-46.77138,-54.56651,-46.06241,-55.37651,-47.78343,-55.37651,-52.94651,-43.43035,-46.87241,-47.78343,-52.94651,-46.87241,-53.75651,-55.37651,-47.68241,-47.68241,-47.68241,-55.37651,-47.78343,-47.78343,-47.68241,-45.15138,-47.78343,-47.78343,-47.68241,-46.87241,-47.68241,-54.56651,-47.68241,-53.75651,-47.78343,-47.78343,-55.37651,-55.37651,-46.77138,-55.37651,-47.68241,-47.78343,-47.78343,-47.68241,-47.78343,-47.68241,-47.78343,-54.66754,-43.43035,-55.47754,-47.68241,-54.66754,-47.78343,-39.9883,-47.68241,-47.68241,-46.06241,-47.68241,-52.94651,-47.78343,-54.66754,-47.68241
2022-09-01T15:30:00-00:00,-59.92035,-57.86883,-59.76797,-58.89459,-54.48679,-57.71645,-65.50629,-58.89459,-59.92035,-67.71019,-59.76797,-57.71645,-68.73595,-57.71645,-69.76171,-59.92035,-69.76171,-66.53205,-54.48679,-58.74221,-59.92035,-66.53205,-57.86883,-67.55781,-69.76171,-59.92035,-58.89459,-58.89459,-69.76171,-59.92035,-59.92035,-58.89459,-56.53831,-59.92035,-59.92035,-58.89459,-58.74221,-58.89459,-68.73595,-58.89459,-67.55781,-59.92035,-59.92035,-69.76171,-69.76171,-57.71645,-69.76171,-58.89459,-59.92035,-59.92035,-58.89459,-59.92035,-58.89459,-59.92035,-68.88834,-54.48679,-68.88834,-58.89459,-68.88834,-59.92035,-50.07899,-58.89459,-58.89459,-57.71645,-59.76797,-66.68444,-59.92035,-68.73595,-59.76797
2022-09-01T15:45:00-00:00,-30.00186,-28.90385,-29.47408,-29.47408,-27.23561,-28.90385,-32.72567,-29.47408,-30.00186,-33.86612,-29.47408,-28.90385,-33.86612,-28.90385,-34.92169,-29.95942,-34.92169,-33.29589,-27.23561,-29.43163,-30.00186,-33.29589,-28.90385,-33.33834,-34.92169,-29.47408,-29.47408,-29.47408,-34.92169,-29.95942,-30.00186,-29.47408,-27.84829,-30.00186,-30.00186,-29.47408,-29.43163,-29.47408,-34.3939,-29.47408,-33.33834,-29.95942,-30.00186,-34.92169,-34.92169,-28.90385,-34.92169,-29.47408,-29.95942,-30.00186,-29.47408,-30.00186,-29.47408,-30.00186,-34.3939,-27.23561,-34.3939,-29.47408,-34.3939,-29.95942,-25.03959,-29.47408,-29.47408,-28.90385,-29.47408,-33.29589,-30.00186,-34.3939,-29.47408
2022-09-01T16:00:00-00:00,-33.24702,-32.0527,-33.19887,-32.67394,-30.23715,-32.0527,-36.20873,-32.67394,-33.24702,-37.40304,-33.19887,-32.0527,-37.40304,-32.0527,-38.02428,-33.19887,-38.02428,-36.78181,-30.23715,-32.62578,-33.24702,-36.78181,-32.0527,-36.82996,-38.02428,-33.19887,-32.67394,-32.67394,-38.02428,-33.19887,-33.24702,-32.67394,-31.38332,-33.24702,-33.19887,-32.67394,-32.62578,-32.67394,-37.97613,-32.67394,-36.82996,-33.19887,-33.24702,-38.02428,-38.02428,-32.0527,-38.02428,-32.67394,-33.19887,-33.19887,-32.67394,-33.19887,-32.67394,-33.24702,-37.97613,-30.23715,-38.02428,-32.67394,-37.97613,-33.19887,-27.84852,-32.67394,-32.67394,-32.0527,-32.67394,-36.82996,-33.24702,-37.97613,-33.19887
2022-09-01T16:15:00-00:00,-30.21971,-29.13257,-29.68433,-29.68433,-27.56648,-29.07067,-32.4122,-29.64974,-30.21971,-34.06203,-29.68433,-29.11436,-34.05293,-29.07067,-34.62289,-30.18512,-34.62289,-33.49206,-27.56648,-29.66795,-30.18512,-33.49206,-29.13257,-33.51755,-34.62289,-29.68433,-29.64974,-29.68433,-34.62289,-30.18512,-30.21971,-29.64974,-27.9544,-30.18512,-30.19422,-29.64974,-29.63336,-29.64974,-34.08751,-29.64974,-33.51755,-30.18512,-30.21971,-34.62289,-34.62289,-29.11436,-34.62289,-29.68433,-30.18512,-30.18512,-29.68433,-30.18512,-29.64974,-30.18512,-34.58831,-27.56648,-34.62289,-29.64974,-34.58831,-30.18512,-24.95513,-29.64974,-29.64974,-29.07067,-29.68433,-33.52665,-30.18512,-34.59741,-29.68433
2022-09-01T16:30:00-00:00,-16.33212,-15.73057,-15.95969,-15.95555,-15.05393,-15.49904,-17.69923,-15.95555,-16.33212,-18.90474,-15.95969,-15.57898,-18.83309,-15.49904,-19.2138,-15.88389,-19.2138,-18.07994,-15.05393,-16.03135,-16.33212,-18.07994,-15.73057,-18.45651,-19.2138,-15.95969,-15.95555,-15.95555,-19.2138,-15.88389,-16.33212,-15.95555,-14.2911,-16.33212,-16.33212,-15.95555,-15.65478,-15.95555,-18.83723,-15.95555,-18.45651,-15.88389,-16.33212,-19.2138,-19.2138,-15.57898,-19.2138,-15.95555,-15.88389,-16.33212,-15.95555,-16.33212,-15.95555,-16.33212,-19.20966,-15.05393,-19.2138,-15.95555,-18.76143,-15.88389,-14.44895,-15.95555,-15.95555,-15.49904,-15.95555,-18.52817,-16.33212,-18.83723,-15.95969
2022-09-01T16:45:00-00:00,-17.18217,-16.48499,-16.73118,-16.79945,-15.70062,-16.34627,-18.5831,-16.79945,-17.18217,-19.28247,-16.73118,-16.41454,-19.73345,-16.34627,-20.11617,-16.73338,-20.11617,-18.96801,-15.70062,-16.41673,-16.73338,-18.96801,-16.48499,-19.34854,-20.11617,-16.79945,-16.79945,-16.79945,-20.11617,-16.73338,-17.18217,-16.79945,-15.17126,-17.18217,-16.73338,-16.79945,-16.48499,-16.79945,-19.66519,-16.79945,-19.34854,-16.73338,-17.18217,-20.11617,-20.11617,-16.41454,-20.11617,-16.79945,-16.73338,-16.73338,-16.79945,-16.73338,-16.79945,-17.18217,-19.66738,-15.70062,-20.0501,-16.79945,-19.66738,-16.73338,-15.05277,-16.79945,-16.79945,-16.34627,-16.79945,-19.34854,-16.73338,-19.66738,-16.73118
2022-09-01T17:00:00-00:00,-18.9669,-18.18242,-18.43827,-18.5292,-17.43179,-18.00057,-20.53586,-18.5292,-18.9669,-21.32034,-18.43827,-18.0915,-21.84897,-18.00057,-22.19575,-18.43827,-22.19575,-20.97357,-17.43179,-18.0915,-18.43827,-20.97357,-18.18242,-21.41127,-22.19575,-18.43827,-18.5292,-18.5292,-22.19575,-18.43827,-18.9669,-18.5292,-16.57961,-18.43827,-18.43827,-18.5292,-18.18242,-18.5292,-21.75805,-18.5292,-21.41127,-18.43827,-18.9669,-22.19575,-22.19575,-18.0915,-22.19575,-18.5292,-18.43827,-18.43827,-18.5292,-18.43827,-18.5292,-18.43827,-21.75805,-17.43179,-22.19575,-18.5292,-21.75805,-18.43827,-16.77209,-18.5292,-18.5292,-18.00057,-18.43827,-21.41127,-18.43827,-21.75805,-18.43827
2022-09-01T17:15:00-00:00,-18.3573,-17.69621,-17.91661,-17.91661,-17.12024,-17.3534,-19.93692,-17.91661,-18.3573,-20.83068,-17.91661,-17.46354,-21.27137,-17.3534,-21.71206,-17.929,-21.71206,-20.39,-17.12024,-17.58607,-17.81886,-20.39,-17.69621,-20.8183,-21.71206,-17.91661,-17.91661,-17.91661,-21.71206,-17.929,-18.3573,-17.91661,-15.92132,-17.81886,-17.929,-17.91661,-17.58607,-17.91661,-21.27137,-17.91661,-20.8183,-17.929,-18.3573,-21.71206,-21.71206,-17.46354,-21.71206,-17.91661,-17.81886,-17.81886,-17.91661,-17.81886,-17.91661,-17.81886,-21.17361,-17.12024,-21.72444,-17.91661,-21.28376,-17.81886,-16.65441,-17.91661,-17.91661,-17.3534,-17.91661,-20.92844,-17.81886,-21.28376,-17.91661
2022-09-01T17:30:00-00:00,-14.54867,-14.49409,-14.65862,-14.65862,-14.16585,-13.66987,-16.36083,-14.65862,-15.04304,-17.12968,-14.65862,-14.27419,-17.5141,-13.66987,-17.89853,-14.54867,-17.89853,-16.74526,-14.16585,-14.38414,-14.54867,-16.74526,-14.49409,-17.12968,-17.89853,-14.65862,-14.65862,-14.65862,-17.89853,-14.54867,-15.04304,-14.65862,-12.84565,-14.54867,-14.65862,-14.65862,-14.38414,-14.65862,-17.5141,-14.65862,-17.12968,-14.54867,-14.54867,-17.89853,-17.89853,-14.27419,-17.89853,-14.65862,-14.54867,-14.54867,-14.65862,-14.54867,-14.65862,-14.54867,-17.40415,-14.16585,-17.89853,-14.65862,-17.5141,-14.54867,-13.94756,-14.65862,-14.65862,-13.66987,-14.65862,-16.74526,-14.54867,-17.5141,-14.65862
2022-09-01T17:45:00-00:00,-16.15866,-15.95784,-16.15389,-16.15389,-15.5127,-15.23003,-18.09894,-16.26215,-16.56169,-18.81105,-16.15389,-15.84958,-19.32711,-15.23003,-19.62665,-16.15389,-19.62665,-18.40325,-15.5127,-15.85435,-16.15866,-18.40325,-15.95784,-18.91454,-19.62665,-16.15389,-16.26215,-16.15389,-19.62665,-16.15389,-16.56169,-16.26215,-14.27141,-16.15866,-16.15866,-16.26215,-15.96261,-16.26215,-19.21885,-16.26215,-18.91454,-16.15389,-16.15866,-19.62665,-19.62665,-15.84958,-19.62665,-16.15389,-16.15389,-16.15866,-16.15389,-16.15866,-16.26215,-16.15866,-19.22362,-15.5127,-19.62665,-16.26215,-19.22362,-16.15389,-15.17105,-16.26215,-16.26215,-15.23003,-16.15389,-18.40325,-16.15866,-19.21885,-16.15389
2022-09-01T18:00:00-00:00,-12.11,-11.67144,-11.71795,-11.71795,-12.00372,-11.15313,-13.33265,-11.71795,-12.11,-14.11674,-11.71795,-11.3259,-14.50879,-11.15313,-14.90084,-11.54518,-14.90084,-13.7247,-12.00372,-11.49867,-12.11,-13.7247,-11.67144,-14.11674,-14.90084,-11.71795,-11.71795,-11.71795,-14.90084,-11.54518,-12.11,-11.71795,-9.33242,-12.11,-11.54518,-11.71795,-11.49867,-11.71795,-14.50879,-11.71795,-14.11674,-11.54518,-12.11,-14.90084,-14.90084,-11.3259,-14.90084,-11.71795,-11.54518,-11.54518,-11.71795,-11.54518,-11.71795,-12.11,-14.33602,-12.00372,-14.90084,-11.71795,-14.33602,-11.54518,-12.50876,-11.71795,-11.71795,-11.15313,-11.71795,-14.28951,-12.11,-14.50879,-11.71795
2022-09-01T18:15:00-00:00,-21.65812,-20.76971,-21.03412,-21.00288,-20.22781,-20.45709,-23.52867,-21.14357,-21.68936,-25.10356,-21.03412,-20.62902,-25.10356,-20.45709,-25.50867,-21.03412,-25.50867,-24.55778,-20.22781,-21.28426,-21.65812,-24.55778,-20.76971,-24.58901,-25.50867,-21.03412,-21.14357,-21.00288,-25.50867,-21.03412,-21.54867,-21.14357,-18.58387,-21.65812,-21.65812,-21.14357,-20.76971,-21.14357,-24.99412,-21.14357,-24.58901,-21.03412,-21.65812,-25.50867,-25.50867,-20.62902,-25.50867,-21.00288,-21.03412,-21.65812,-21.00288,-21.65812,-21.14357,-21.65812,-25.61812,-20.22781,-25.50867,-21.14357,-25.61812,-21.65812,-19.79537,-21.14357,-21.14357,-20.45709,-21.03412,-24.55778,-21.65812,-24.99412,-21.03412
2022-09-01T18:30:00-00:00,-20.27658,-19.57115,-19.8006,-19.77793,-19.15916,-19.11068,-22.19324,-19.92387,-20.27658,-23.71186,-19.8006,-19.27928,-23.56593,-19.11068,-24.08724,-19.8006,-24.08724,-22.56863,-19.15916,-20.0698,-20.42252,-22.56863,-19.57115,-23.21321,-24.08724,-19.8006,-19.92387,-19.77793,-24.08724,-19.8006,-20.29925,-19.92387,-17.38371,-20.42252,-20.42252,-19.92387,-19.57115,-19.92387,-23.58859,-19.92387,-23.21321,-19.8006,-20.27658,-24.08724,-24.08724,-19.27928,-24.08724,-19.77793,-19.8006,-20.27658,-19.77793,-20.42252,-19.92387,-20.42252,-24.21051,-19.15916,-24.08724,-19.92387,-23.58859,-19.8006,-18.87044,-19.77793,-19.77793,-19.11068,-19.77793,-23.19054,-20.42252,-23.58859,-19.8006
2022-09-01T18:45:00-00:00,-23.28756,-22.34224,-22.59684,-22.59684,-21.69559,-22.01929,-25.2748,-22.74222,-23.28756,-26.25232,-22.59684,-22.16467,-26.94304,-22.01929,-27.37521,-22.62904,-27.34301,-25.70697,-21.69559,-22.19687,-23.28756,-25.70697,-22.34224,-26.39769,-27.37521,-22.62904,-22.74222,-22.59684,-27.37521,-22.62904,-23.14219,-22.74222,-20.05635,-23.28756,-22.62904,-22.74222,-22.34224,-22.74222,-26.79766,-22.74222,-26.39769,-22.62904,-23.28756,-27.34301,-27.37521,-22.16467,-27.37521,-22.59684,-22.62904,-22.62904,-22.59684,-23.28756,-22.74222,-23.28756,-26.82986,-21.69559,-27.37521,-22.74222,-26.82986,-22.62904,-21.19431,-22.74222,-22.74222,-22.01929,-22.59684,-26.36549,-23.28756,-26.82986,-22.59684
2022-09-01T19:00:00-00:00,-32.76004,-31.59685,-31.98974,-31.98974,-30.59143,-31.03073,-35.65255,-31.98974,-32.76004,-37.00445,-31.98974,-31.21944,-37.77475,-31.03073,-38.54505,-31.98974,-38.54505,-36.23414,-30.59143,-31.40814,-32.76004,-36.23414,-31.59685,-37.19315,-38.54505,-31.98974,-31.98974,-31.98974,-38.54505,-31.98974,-32.76004,-31.98974,-28.54658,-32.76004,-31.98974,-31.98974,-31.59685,-31.98974,-37.77475,-31.98974,-37.19315,-31.98974,-32.76004,-38.54505,-38.54505,-31.21944,-38.54505,-31.98974,-31.98974,-31.80103,-31.98974,-31.98974,-31.98974,-32.76004,-37.77475,-30.59143,-38.54505,-31.98974,-37.77475,-31.80103,-29.77471,-31.98974,-31.98974,-31.03073,-31.98974,-37.19315,-32.76004,-37.77475,-31.98974
2022-09-01T19:15:00-00:00,-13.33373,-12.71331,-12.79043,-12.79043,-12.87105,-12.24712,-14.57456,-12.94582,-13.17833,-15.19497,-12.79043,-12.55792,-15.73828,-12.24712,-15.97078,-12.79043,-15.97078,-14.80707,-12.87105,-13.10122,-13.33373,-14.80707,-12.71331,-15.35037,-15.97078,-12.79043,-12.94582,-12.79043,-15.97078,-12.79043,-13.17833,-12.94582,-10.69433,-13.33373,-12.79043,-12.94582,-12.71331,-12.94582,-15.58288,-12.94582,-15.35037,-12.79043,-13.33373,-15.97078,-15.97078,-12.55792,-15.97078,-12.79043,-12.79043,-12.79043,-12.79043,-13.33373,-12.94582,-13.33373,-16.12618,-12.87105,-15.97078,-12.94582,-15.58288,-12.79043,-13.18418,-12.79043,-12.79043,-12.24712,-12.79043,-15.35037,-13.33373,-15.58288,-12.79043
