,TOME_1_VEFGTGNODE,SPILLS_6_ELVADOHYDROGNODE,PERSON_1_RIOBRAVOGNODE,REEVES_1_REEVES3GNODE,ARRIBA_1_SANMIGUEL2PVGNODE,ARROYO_1_ARROYOSOLARGNODE,ELBUTTE_1_ELBUTTEHYDROGNODE,TAIBANM_3_LONEMESAWFGNODE,JARALES_1_RIOCOMMPVGNODE,HONDALE_1_DEMINGPVGNODE,S_COORS_1_SOUTHVALLEPVGNODE,SANJUAN_3_SANJUAN1GNODE,LUNA_3_LEFGNODE,FC_3_PNM_FCST4GNODE,LIGHTDOC_1_LIGHTNINGDGEOGNODE,LOSTHORZ_1_FACEBOOK3PVGNODE,LORDBURG_1_GEN1GTGNODE,ALAMOGCP_1_ALAMOPVGNODE,ARRIBAT_1_LASVEGASPVGNODE,TA3_7_CGTGGNODE,LOSMORRO_1_LOSLUNASPVGNODE,ALAMOGCP_1_OTEROPVGNODE,COYTEJCT_6_ABIQUIUHYDROGNODE,AFTON_3_AFTONCTGNODE,PYGS_1_PYRAMID A3GNODE,BRITTON_1_BRITTONPVGNODE,CLINESCO_3_ELCABOWF2GNODE,REEVES_1_REEVES2GNODE,PYGS_1_PYRAMID A2GNODE,LOSTHORZ_1_SANTOLINAPVGNODE,BELEN_1_LALUZGNODE,LAJOYA_3_LJOYA2GNODE,FC_5_PNM_FCST5GNODE,COLLEGE_1_VISTAPVGNODE,WILLARD_1_HIGHLONEWFGNODE,LONEMESA_7_CASAMESAWFGNODE,STATEPEN_1_SANTAFEPVGNODE,GUADALUP_3_ARAGONNEWFGNODE,HURLEY_LNODERLEY,LONEMESA_7_CASAMEBATTGNODE,AFTON_3_AFTONSTGNODE,LOSTHORZ_1_FACEBOOK2PVGNODE,TOME_1_RIODELOROPVGNODE,LORDBURG_1_GEN2GTGNODE,PYGS_1_PYRAMID A4GNODE,SANJUAN_3_SANJUAN4GNODE,PYGS_1_PYRAMID A1GNODE,REEVES_1_REEVESPVGNODE,MARQUEZ_1_CIBOLAPVGNODE,CIBOLA_1_ROUTE66GNODE,REEVES_1_REEVES1GNODE,ELCERRO_1_MEADOWLAKEPVGNODE,LAJOYA_3_LJOYA1GNODE,COLLEGE_1_MANZANOPVGNODE,PDTYRONE_LNODERONE,ARRIBA_1_SANMIGUEL1PVGNODE,SPRV_3_COAL_SPV3GNODE,CLINESCO_3_ELCABOWF1GNODE,MD1_LNODEMINE,REDMESA_1_REDMESAWFGNODE,CMFS_1_SOLA_CIMGNODE,RIOPUERC_3_ENCINOPVGNODE,PROGRESS_1_SANDOVALPVGNODE,ARROYO_1_ARROYOBATTERYGNODE,SCENIC_1_RIORANCHOPVGNODE,ALLN_1_ALLN SOLARGNODE,LOSMORRO_1_FACEBOOK1PVGNODE,IVANHOE_LNODENHOE,STUDIO_1_PROSPERITYGNODE
2022-09-01T12:00:00-00:00,90.51822,106.89399,89.13721,88.09928,87.19529,85.77187,91.53013,83.18459,90.61806,89.64646,88.50495,85.61776,89.63816,85.76355,90.11477,88.22211,90.59728,91.54918,87.18698,87.94712,90.82604,91.54918,93.85774,89.1679,90.6056,90.76976,84.49903,88.26567,90.6056,88.22211,90.65133,85.08969,86.29687,90.3352,90.90923,83.18459,87.17739,84.50735,93.42144,83.18459,89.51731,88.22211,90.51822,90.59728,90.6056,85.62608,90.6056,88.09928,87.56489,88.45505,88.26567,90.0773,85.08969,90.3352,93.60249,87.19529,87.57106,84.48239,94.9918,87.54826,83.70643,86.78682,87.27765,85.77187,87.66668,90.45738,90.82604,94.63407,88.99578
2022-09-01T12:15:00-00:00,98.98712,118.024,97.39902,96.21159,95.62243,93.52235,99.80772,90.60138,99.12406,97.23332,96.67115,93.36191,97.19065,93.50344,97.50815,96.33084,97.05441,99.45866,95.61298,96.0645,99.33688,99.45866,102.8898,96.72675,97.99025,99.31798,92.11386,96.40065,97.99025,96.33084,99.16187,92.77557,93.96899,98.7697,99.44086,90.60138,95.22319,92.09495,101.364,90.60138,97.11433,96.33084,98.98712,97.05441,97.99025,93.37136,97.99025,96.21159,95.54624,96.59552,96.40065,98.45776,92.77557,98.7697,101.47743,95.62243,95.11655,92.09495,103.25459,95.51788,92.03712,94.70397,95.2806,93.52235,95.7353,98.31485,99.33688,102.69687,97.22887
2022-09-01T12:30:00-00:00,107.03849,127.57712,105.313,104.05391,103.11768,101.16492,107.90435,98.07305,107.17678,104.98698,104.55238,100.96141,104.96191,101.14516,105.29383,104.09799,104.79993,107.32747,103.1078,103.87547,107.39729,107.32747,111.209,104.51814,105.75811,107.30382,99.71283,104.25147,105.75811,104.09799,107.22617,100.4043,101.67453,106.80141,107.45656,98.07305,102.93779,99.68319,109.29523,98.07305,104.93302,104.09799,107.03849,104.79993,105.75811,100.97129,105.75811,104.05391,103.367,104.46029,104.25147,106.44899,100.4043,106.80141,109.41834,103.11768,103.23918,99.70295,111.29519,103.33737,98.965,102.44908,103.05165,101.16492,103.53037,106.25001,107.39729,110.7025,105.14507
2022-09-01T12:45:00-00:00,103.33695,103.29237,103.33102,103.33102,103.09128,103.32557,103.40927,103.32011,103.33695,103.45386,103.33102,103.30873,103.45978,103.32557,103.47069,103.33695,103.47069,103.43157,103.09128,103.30328,103.33695,103.43157,103.29237,103.44295,103.47069,103.33102,103.32011,103.33102,103.47069,103.33695,103.3424,103.32011,103.37015,103.33695,103.33695,103.32011,103.29782,103.32011,103.46524,103.32011,103.44295,103.33695,103.33695,103.47069,103.47069,103.30873,103.47069,103.33102,103.33695,103.33695,103.33102,103.33695,103.32011,103.33695,103.47069,103.09128,103.48207,103.32011,103.47069,103.33695,102.87881,103.32557,103.32557,103.32557,103.33102,103.44295,103.33695,103.46524,103.33102
2022-09-01T13:00:00-00:00,96.263,95.97673,96.16758,96.16758,94.87066,96.16758,96.6729,96.16758,96.263,96.86375,96.16758,96.07216,96.89466,96.16758,96.99008,96.19849,96.99008,96.76833,94.87066,96.04124,96.23209,96.76833,95.97673,96.83283,96.99008,96.16758,96.16758,96.16758,96.99008,96.19849,96.263,96.16758,96.42024,96.23209,96.16758,96.16758,96.01033,96.16758,96.95917,96.16758,96.83283,96.19849,96.263,96.99008,96.99008,96.07216,96.99008,96.16758,96.19849,96.263,96.16758,96.19849,96.16758,96.23209,96.95917,94.87066,97.02099,96.16758,96.95917,96.23209,93.63556,96.16758,96.16758,96.16758,96.16758,96.76833,96.23209,96.95917,96.16758
2022-09-01T13:15:00-00:00,97.74377,118.20441,96.29045,95.13875,95.54377,92.15392,97.9725,89.68737,97.87813,94.93828,95.51305,92.04426,94.95198,92.13473,95.01221,94.17217,94.64751,97.48713,95.53418,94.98109,98.20445,97.48713,102.31094,94.62157,95.54008,97.36537,91.079,95.29231,95.54008,94.17217,97.92612,91.76043,92.42534,97.54222,97.99054,89.68737,94.25863,91.0982,98.46466,89.68737,95.02466,94.17217,97.74377,94.64751,95.54008,92.05385,95.54008,95.13875,94.25987,93.35771,95.29231,97.26389,91.76043,97.54222,98.53317,95.54377,93.42047,91.06941,100.28819,94.24068,92.2948,93.46878,94.12141,92.15392,94.52451,96.08866,98.20445,99.56838,96.1081
2022-09-01T13:30:00-00:00,94.37135,115.05648,93.3287,92.28585,92.43034,89.60717,94.81067,86.86113,94.49573,92.03573,92.59201,89.50193,92.02597,89.58804,92.06405,90.94642,91.70048,94.58086,92.43991,92.14234,94.89756,94.58086,99.45204,91.72958,92.59025,93.62529,88.28668,92.42936,92.59025,90.94642,94.54357,88.94683,89.93286,94.18,94.42876,86.86113,91.41541,88.28668,95.51808,86.86113,92.12184,90.94642,94.37135,91.70048,92.59025,89.44453,92.59025,92.28585,91.33868,89.30063,92.42936,93.97909,88.94683,94.18,95.55615,92.43034,90.5811,88.26754,97.31675,91.34825,89.87662,90.59242,91.26214,89.60717,91.6544,92.98291,94.89756,96.61833,93.16605
2022-09-01T13:45:00-00:00,88.916,89.0535,88.916,88.916,89.6035,89.191,88.2285,88.916,88.916,87.9535,88.916,89.0535,87.816,89.191,87.6785,88.916,87.6785,88.091,89.6035,89.0535,88.916,88.091,89.0535,87.9535,87.6785,88.916,88.916,88.916,87.6785,88.916,88.7785,88.916,89.3285,88.916,88.916,88.916,89.0535,88.916,87.816,88.916,87.9535,88.916,88.916,87.6785,87.6785,89.0535,87.6785,88.916,88.916,88.916,88.916,88.916,88.916,88.916,87.816,89.6035,87.6785,88.916,87.816,88.916,90.1535,88.916,88.916,89.191,88.916,88.091,88.916,87.816,88.916
2022-09-01T14:00:00-00:00,75.14473,143.38783,75.17343,74.45719,74.77258,72.88152,75.73662,69.12839,75.18293,72.93838,74.51449,72.77647,72.99567,72.87197,72.73778,72.43263,72.40354,75.66967,74.82033,74.40944,75.59357,75.66967,91.23627,72.90977,73.25347,73.17751,70.65636,74.60999,73.25347,72.43263,75.19248,71.3153,73.75065,75.03968,74.19929,69.12839,73.8174,70.64681,76.32856,69.12839,73.30132,72.43263,75.14473,72.40354,73.25347,72.72872,73.25347,74.45719,73.39716,68.98509,74.60999,75.01103,71.3153,75.03968,76.10887,74.77258,71.08566,70.64681,77.69414,73.18701,74.29528,72.80507,73.47356,72.88152,73.79825,73.89341,75.59357,77.38859,75.06838
2022-09-01T14:15:00-00:00,65.18657,130.22844,65.65456,65.03876,65.52227,63.6322,65.77779,59.97658,65.23185,63.7189,65.04782,63.53259,63.40486,63.62315,63.14515,62.91065,63.3806,66.41461,65.5766,65.37091,66.14357,66.41461,80.97403,63.44722,63.63417,63.23666,61.45267,65.19271,63.63417,62.91065,65.2409,62.06847,64.65874,65.4825,64.65842,59.97658,64.4925,61.44362,66.60155,59.97658,63.78229,62.91065,65.18657,63.3806,63.63417,63.48731,63.63417,65.03876,64.03357,59.74113,65.19271,65.50061,62.06847,65.4825,66.68305,65.52227,61.06232,61.44362,68.10481,64.11507,65.61023,63.47211,64.09696,63.6322,64.40486,63.8819,66.14357,67.60674,65.564
2022-09-01T14:30:00-00:00,68.78292,131.98535,69.02358,68.45314,68.60536,67.42842,69.45961,63.41728,68.54213,67.91738,68.43532,67.05394,67.73007,67.41951,67.57841,66.10902,68.07754,70.38643,68.65884,68.71176,69.39792,70.38643,83.98869,67.59651,68.07754,66.31401,64.89684,68.60466,68.07754,66.10902,68.55105,65.49402,67.96334,68.71162,67.79358,63.41728,67.82937,64.88793,70.86745,63.41728,67.95303,66.10902,68.78292,68.07754,68.07754,67.00937,68.07754,68.45314,67.42814,62.90924,68.60466,68.77401,65.49402,68.71162,70.9655,68.60536,65.49276,64.88793,72.3381,67.52619,68.37418,66.88445,67.50836,67.42842,67.8114,68.03339,69.39792,71.86571,68.93445
2022-09-01T14:45:00-00:00,57.70853,58.40811,57.70853,58.05832,59.45748,58.40811,55.95958,58.05832,57.70853,55.25999,57.70853,58.40811,55.25999,58.40811,54.9102,57.70853,54.9102,55.60979,59.45748,58.05832,57.70853,55.60979,58.40811,55.60979,54.9102,57.70853,58.05832,58.05832,54.9102,57.70853,57.70853,58.05832,58.7579,57.70853,57.70853,58.05832,58.05832,58.05832,54.9102,58.05832,55.60979,57.70853,57.70853,54.9102,54.9102,58.40811,54.9102,58.05832,57.70853,57.70853,58.05832,57.70853,58.05832,57.70853,54.9102,59.45748,54.9102,58.05832,54.9102,57.70853,60.85664,58.05832,58.05832,58.40811,57.70853,55.60979,57.70853,54.9102,57.70853
2022-09-01T15:00:00-00:00,39.56495,40.41804,39.6471,39.6471,43.66613,41.18899,35.54591,39.6471,39.56495,33.92187,39.6471,40.50019,33.83972,41.18899,32.37997,39.56495,33.06877,34.69282,43.66613,40.41804,39.56495,34.69282,40.41804,34.00401,32.37997,39.6471,39.6471,39.6471,32.37997,39.56495,39.56495,39.6471,42.04209,39.56495,39.56495,39.6471,40.41804,39.6471,33.15092,39.6471,34.00401,39.56495,39.56495,33.06877,32.37997,40.50019,32.37997,39.6471,39.56495,39.56495,39.6471,39.56495,39.6471,39.56495,33.06877,43.66613,32.29782,39.6471,33.06877,39.56495,46.91422,39.6471,39.6471,41.18899,39.6471,34.69282,39.56495,33.15092,39.6471
2022-09-01T15:15:00-00:00,26.45537,27.36639,26.55639,26.55639,30.80845,28.17639,22.20331,26.55639,26.45537,20.48229,26.55639,27.46742,19.67229,28.17639,18.86229,26.45537,18.86229,21.29229,30.80845,27.36639,26.45537,21.29229,27.36639,20.48229,18.86229,26.55639,26.55639,26.55639,18.86229,26.45537,26.45537,26.55639,29.08742,26.45537,26.45537,26.55639,27.36639,26.55639,19.67229,26.55639,20.48229,26.45537,26.45537,18.86229,18.86229,27.46742,18.86229,26.55639,26.45537,26.45537,26.55639,26.45537,26.55639,26.45537,19.57126,30.80845,18.76126,26.55639,19.57126,26.45537,34.2505,26.55639,26.55639,28.17639,26.55639,21.29229,26.45537,19.57126,26.55639
2022-09-01T15:30:00-00:00,14.16845,16.21997,14.32083,15.19421,19.60201,16.37235,8.58251,15.19421,14.16845,6.37861,14.32083,16.37235,5.35285,16.37235,4.32709,14.16845,4.32709,7.55675,19.60201,15.34659,14.16845,7.55675,16.21997,6.53099,4.32709,14.16845,15.19421,15.19421,4.32709,14.16845,14.16845,15.19421,17.55049,14.16845,14.16845,15.19421,15.34659,15.19421,5.35285,15.19421,6.53099,14.16845,14.16845,4.32709,4.32709,16.37235,4.32709,15.19421,14.16845,14.16845,15.19421,14.16845,15.19421,14.16845,5.20046,19.60201,5.20046,15.19421,5.20046,14.16845,24.00981,15.19421,15.19421,16.37235,14.32083,7.40436,14.16845,5.35285,14.32083
2022-09-01T15:45:00-00:00,36.64889,37.7469,37.17667,37.17667,39.41514,37.7469,33.92509,37.17667,36.64889,32.78463,37.17667,37.7469,32.78463,37.7469,31.72907,36.69134,31.72907,33.35486,39.41514,37.21912,36.64889,33.35486,37.7469,33.31241,31.72907,37.17667,37.17667,37.17667,31.72907,36.69134,36.64889,37.17667,38.80246,36.64889,36.64889,37.17667,37.21912,37.17667,32.25685,37.17667,33.31241,36.69134,36.64889,31.72907,31.72907,37.7469,31.72907,37.17667,36.69134,36.64889,37.17667,36.64889,37.17667,36.64889,32.25685,39.41514,32.25685,37.17667,32.25685,36.69134,41.61116,37.17667,37.17667,37.7469,37.17667,33.35486,36.64889,32.25685,37.17667
2022-09-01T16:00:00-00:00,36.08823,37.28255,36.13638,36.66131,39.09809,37.28255,33.12652,36.66131,36.08823,31.9322,36.13638,37.28255,31.9322,37.28255,31.31097,36.13638,31.31097,32.55344,39.09809,36.70946,36.08823,32.55344,37.28255,32.50529,31.31097,36.13638,36.66131,36.66131,31.31097,36.13638,36.08823,36.66131,37.95193,36.08823,36.13638,36.66131,36.70946,36.66131,31.35912,36.66131,32.50529,36.13638,36.08823,31.31097,31.31097,37.28255,31.31097,36.66131,36.13638,36.13638,36.66131,36.13638,36.66131,36.08823,31.35912,39.09809,31.31097,36.66131,31.35912,36.13638,41.48672,36.66131,36.66131,37.28255,36.66131,32.50529,36.08823,31.35912,36.13638
2022-09-01T16:15:00-00:00,45.88726,46.9744,46.42264,46.42264,48.54048,47.0363,43.69477,46.45723,45.88726,42.04494,46.42264,46.99261,42.05404,47.0363,41.48407,45.92185,41.48407,42.6149,48.54048,46.43902,45.92185,42.6149,46.9744,42.58942,41.48407,46.42264,46.45723,46.42264,41.48407,45.92185,45.88726,46.45723,48.15257,45.92185,45.91274,46.45723,46.47361,46.45723,42.01945,46.45723,42.58942,45.92185,45.88726,41.48407,41.48407,46.99261,41.48407,46.42264,45.92185,45.92185,46.42264,45.92185,46.45723,45.92185,41.51866,48.54048,41.48407,46.45723,41.51866,45.92185,51.15184,46.45723,46.45723,47.0363,46.42264,42.58032,45.92185,41.50956,46.42264
2022-09-01T16:30:00-00:00,61.33432,61.93587,61.70675,61.71089,62.61251,62.1674,59.96721,61.71089,61.33432,58.7617,61.70675,62.08746,58.83335,62.1674,58.45264,61.78255,58.45264,59.5865,62.61251,61.63509,61.33432,59.5865,61.93587,59.20993,58.45264,61.70675,61.71089,61.71089,58.45264,61.78255,61.33432,61.71089,63.37534,61.33432,61.33432,61.71089,62.01166,61.71089,58.82921,61.71089,59.20993,61.78255,61.33432,58.45264,58.45264,62.08746,58.45264,61.71089,61.78255,61.33432,61.71089,61.33432,61.71089,61.33432,58.45678,62.61251,58.45264,61.71089,58.90501,61.78255,63.21749,61.71089,61.71089,62.1674,61.71089,59.13827,61.33432,58.82921,61.70675
2022-09-01T16:45:00-00:00,63.12716,63.82434,63.57815,63.50988,64.60871,63.96306,61.72623,63.50988,63.12716,61.02686,63.57815,63.8948,60.57588,63.96306,60.19316,63.57595,60.19316,61.34132,64.60871,63.8926,63.57595,61.34132,63.82434,60.96079,60.19316,63.50988,63.50988,63.50988,60.19316,63.57595,63.12716,63.50988,65.13807,63.12716,63.57595,63.50988,63.82434,63.50988,60.64414,63.50988,60.96079,63.57595,63.12716,60.19316,60.19316,63.8948,60.19316,63.50988,63.57595,63.57595,63.50988,63.57595,63.50988,63.12716,60.64195,64.60871,60.25923,63.50988,60.64195,63.57595,65.25656,63.50988,63.50988,63.96306,63.50988,60.96079,63.57595,60.64195,63.57815
2022-09-01T17:00:00-00:00,66.35207,67.13655,66.8807,66.78977,67.88718,67.3184,64.78311,66.78977,66.35207,63.99863,66.8807,67.22747,63.47,67.3184,63.12322,66.8807,63.12322,64.34541,67.88718,67.22747,66.8807,64.34541,67.13655,63.9077,63.12322,66.8807,66.78977,66.78977,63.12322,66.8807,66.35207,66.78977,68.73936,66.8807,66.8807,66.78977,67.13655,66.78977,63.56093,66.78977,63.9077,66.8807,66.35207,63.12322,63.12322,67.22747,63.12322,66.78977,66.8807,66.8807,66.78977,66.8807,66.78977,66.8807,63.56093,67.88718,63.12322,66.78977,63.56093,66.8807,68.54689,66.78977,66.78977,67.3184,66.8807,63.9077,66.8807,63.56093,66.8807
2022-09-01T17:15:00-00:00,69.09942,69.76052,69.54011,69.54011,70.33649,70.10332,67.5198,69.54011,69.09942,66.62604,69.54011,69.99318,66.18535,70.10332,65.74467,69.52773,65.74467,67.06673,70.33649,69.87066,69.63787,67.06673,69.76052,66.63843,65.74467,69.54011,69.54011,69.54011,65.74467,69.52773,69.09942,69.54011,71.5354,69.63787,69.52773,69.54011,69.87066,69.54011,66.18535,69.54011,66.63843,69.52773,69.09942,65.74467,65.74467,69.99318,65.74467,69.54011,69.63787,69.63787,69.54011,69.63787,69.54011,69.63787,66.28311,70.33649,65.73228,69.54011,66.17297,69.63787,70.80232,69.54011,69.54011,70.10332,69.54011,66.52829,69.63787,66.17297,69.54011
2022-09-01T17:30:00-00:00,72.95147,73.00604,72.84152,72.84152,73.33428,73.83026,71.1393,72.84152,72.45709,70.37045,72.84152,73.22594,69.98603,73.83026,69.60161,72.95147,69.60161,70.75488,73.33428,73.11599,72.95147,70.75488,73.00604,70.37045,69.60161,72.84152,72.84152,72.84152,69.60161,72.95147,72.45709,72.84152,74.65449,72.95147,72.84152,72.84152,73.11599,72.84152,69.98603,72.84152,70.37045,72.95147,72.95147,69.60161,69.60161,73.22594,69.60161,72.84152,72.95147,72.95147,72.84152,72.95147,72.84152,72.95147,70.09598,73.33428,69.60161,72.84152,69.98603,72.95147,73.55257,72.84152,72.84152,73.83026,72.84152,70.75488,72.95147,69.98603,72.84152
2022-09-01T17:45:00-00:00,70.725,70.92582,70.72976,70.72976,71.37096,71.65362,68.78472,70.62151,70.32196,68.07261,70.72976,71.03408,67.55655,71.65362,67.257,70.72976,67.257,68.48041,71.37096,71.02931,70.725,68.48041,70.92582,67.96912,67.257,70.72976,70.62151,70.72976,67.257,70.72976,70.32196,70.62151,72.61225,70.725,70.725,70.62151,70.92105,70.62151,67.66481,70.62151,67.96912,70.72976,70.725,67.257,67.257,71.03408,67.257,70.72976,70.72976,70.725,70.72976,70.725,70.62151,70.725,67.66004,71.37096,67.257,70.62151,67.66004,70.72976,71.7126,70.62151,70.62151,71.65362,70.72976,68.48041,70.725,67.66481,70.72976
2022-09-01T18:00:00-00:00,65.50291,65.94146,65.89496,65.89496,65.60919,66.45977,64.28026,65.89496,65.50291,63.49616,65.89496,66.287,63.10411,66.45977,62.71207,66.06773,62.71207,63.88821,65.60919,66.11423,65.50291,63.88821,65.94146,63.49616,62.71207,65.89496,65.89496,65.89496,62.71207,66.06773,65.50291,65.89496,68.28049,65.50291,66.06773,65.89496,66.11423,65.89496,63.10411,65.89496,63.49616,66.06773,65.50291,62.71207,62.71207,66.287,62.71207,65.89496,66.06773,66.06773,65.89496,66.06773,65.89496,65.50291,63.27688,65.60919,62.71207,65.89496,63.27688,66.06773,65.10415,65.89496,65.89496,66.45977,65.89496,63.32339,65.50291,63.10411,65.89496
2022-09-01T18:15:00-00:00,64.71089,65.59931,65.33489,65.36613,66.1412,65.91192,62.84034,65.22544,64.67965,61.26545,65.33489,65.73999,61.26545,65.91192,60.86034,65.33489,60.86034,61.81124,66.1412,65.08475,64.71089,61.81124,65.59931,61.78,60.86034,65.33489,65.22544,65.36613,60.86034,65.33489,64.82034,65.22544,67.78514,64.71089,64.71089,65.22544,65.59931,65.22544,61.3749,65.22544,61.78,65.33489,64.71089,60.86034,60.86034,65.73999,60.86034,65.36613,65.33489,64.71089,65.36613,64.71089,65.22544,64.71089,60.75089,66.1412,60.86034,65.22544,60.75089,64.71089,66.57364,65.22544,65.22544,65.91192,65.33489,61.81124,64.71089,61.3749,65.33489
2022-09-01T18:30:00-00:00,72.40078,73.10621,72.87676,72.89943,73.5182,73.56667,70.48411,72.75349,72.40078,68.9655,72.87676,73.39808,69.11143,73.56667,68.59012,72.87676,68.59012,70.10873,73.5182,72.60756,72.25484,70.10873,73.10621,69.46415,68.59012,72.87676,72.75349,72.89943,68.59012,72.87676,72.37811,72.75349,75.29365,72.25484,72.25484,72.75349,73.10621,72.75349,69.08877,72.75349,69.46415,72.87676,72.40078,68.59012,68.59012,73.39808,68.59012,72.89943,72.87676,72.40078,72.89943,72.25484,72.75349,72.25484,68.46685,73.5182,68.59012,72.75349,69.08877,72.87676,73.80692,72.89943,72.89943,73.56667,72.89943,69.48681,72.25484,69.08877,72.87676
2022-09-01T18:45:00-00:00,71.77308,72.7184,72.4638,72.4638,73.36505,73.04135,69.78584,72.31842,71.77308,68.80832,72.4638,72.89597,68.1176,73.04135,67.68543,72.4316,67.71763,69.35367,73.36505,72.86377,71.77308,69.35367,72.7184,68.66295,67.68543,72.4316,72.31842,72.4638,67.68543,72.4316,71.91845,72.31842,75.00429,71.77308,72.4316,72.31842,72.7184,72.31842,68.26298,72.31842,68.66295,72.4316,71.77308,67.71763,67.68543,72.89597,67.68543,72.4638,72.4316,72.4316,72.4638,71.77308,72.31842,71.77308,68.23078,73.36505,67.68543,72.31842,68.23078,72.4316,73.86633,72.31842,72.31842,73.04135,72.4638,68.69515,71.77308,68.23078,72.4638
2022-09-01T19:00:00-00:00,62.28633,63.44952,63.05663,63.05663,64.45494,64.01564,59.39382,63.05663,62.28633,58.04192,63.05663,63.82693,57.27162,64.01564,56.50131,63.05663,56.50131,58.81222,64.45494,63.63822,62.28633,58.81222,63.44952,57.85321,56.50131,63.05663,63.05663,63.05663,56.50131,63.05663,62.28633,63.05663,66.49979,62.28633,63.05663,63.05663,63.44952,63.05663,57.27162,63.05663,57.85321,63.05663,62.28633,56.50131,56.50131,63.82693,56.50131,63.05663,63.05663,63.24534,63.05663,63.05663,63.05663,62.28633,57.27162,64.45494,56.50131,63.05663,57.27162,63.24534,65.27166,63.05663,63.05663,64.01564,63.05663,57.85321,62.28633,57.27162,63.05663
2022-09-01T19:15:00-00:00,77.18215,77.80256,77.72545,77.72545,77.64483,78.26875,75.94132,77.57006,77.33755,75.3209,77.72545,77.95796,74.7776,78.26875,74.54509,77.72545,74.54509,75.70881,77.64483,77.41466,77.18215,75.70881,77.80256,75.16551,74.54509,77.72545,77.57006,77.72545,74.54509,77.72545,77.33755,77.57006,79.82154,77.18215,77.72545,77.57006,77.80256,77.57006,74.933,77.57006,75.16551,77.72545,77.18215,74.54509,74.54509,77.95796,74.54509,77.72545,77.72545,77.72545,77.72545,77.18215,77.57006,77.18215,74.3897,77.64483,74.54509,77.57006,74.933,77.72545,77.3317,77.72545,77.72545,78.26875,77.72545,75.16551,77.18215,74.933,77.72545
2022-09-01T19:30:00-00:00,77.2713,78.07807,77.75073,77.74824,79.18712,78.22767,75.51313,77.70003,77.2713,74.13052,77.75073,78.17697,74.17872,78.22767,73.75248,77.75073,73.74999,75.0844,79.18712,77.60113,77.2713,75.0844,78.07807,74.60746,73.75248,77.75073,77.70003,77.74824,73.75248,77.75073,77.2713,77.70003,79.53395,77.2713,77.22309,77.70003,78.07807,77.70003,74.18121,77.70003,74.60746,77.75073,77.2713,73.74999,73.75248,78.17697,73.75248,77.74824,77.75073,77.2713,77.74824,77.22309,77.70003,77.2713,73.70178,79.18712,73.75248,77.70003,74.22942,77.75073,80.19727,77.70003,77.70003,78.22767,77.75073,74.60746,77.2713,74.22942,77.75073
2022-09-01T19:45:00-00:00,82.3956,83.14597,82.34134,82.34134,84.10413,83.30875,79.76467,82.28708,82.3956,78.90578,82.34134,83.25449,78.96004,83.30875,78.04689,82.34134,78.04689,79.81893,84.10413,82.17857,82.3956,79.81893,83.14597,78.85153,78.04689,82.34134,82.28708,82.34134,78.04689,82.34134,82.3956,82.28708,84.60171,82.3956,82.34134,82.28708,82.12431,82.28708,78.96004,82.28708,78.85153,82.34134,82.3956,78.04689,78.04689,83.25449,78.04689,82.34134,82.34134,82.3956,82.34134,82.34134,82.28708,82.3956,77.99264,84.10413,78.04689,82.28708,77.99264,82.3956,84.95377,82.34134,82.28708,83.30875,82.34134,78.85153,82.3956,77.99264,82.34134
2022-09-01T20:00:00-00:00,93.50527,93.43105,93.48671,93.48671,93.17511,93.49789,93.5645,93.48671,93.49409,93.60898,93.48671,93.47934,93.62753,93.49789,93.63491,93.48671,93.63491,93.59043,93.17511,93.44961,93.48671,93.59043,93.43105,93.59043,93.63491,93.48671,93.48671,93.48671,93.63491,93.48671,93.49409,93.48671,93.55355,93.48671,93.48671,93.48671,93.43105,93.48671,93.61636,93.48671,93.59043,93.48671,93.50527,93.63491,93.63491,93.47934,93.63491,93.48671,93.48671,93.50527,93.48671,93.48671,93.48671,93.48671,93.61636,93.17511,93.63491,93.48671,93.61636,93.48671,92.91179,93.48671,93.48671,93.49789,93.48671,93.59043,93.48671,93.61636,93.48671
2022-09-01T20:15:00-00:00,100.73886,100.68874,100.73886,100.73886,100.43812,100.73886,100.83911,100.72215,100.75557,100.88923,100.73886,100.70545,100.88923,100.73886,100.92265,100.73886,100.92265,100.87252,100.43812,100.70545,100.73886,100.87252,100.68874,100.87252,100.92265,100.73886,100.72215,100.73886,100.92265,100.73886,100.75557,100.72215,100.78898,100.73886,100.73886,100.72215,100.68874,100.72215,100.90594,100.72215,100.87252,100.73886,100.73886,100.92265,100.92265,100.70545,100.92265,100.73886,100.73886,100.73886,100.73886,100.73886,100.72215,100.73886,100.90594,100.43812,100.92265,100.72215,100.90594,100.73886,100.1708,100.73886,100.73886,100.73886,100.73886,100.87252,100.73886,100.90594,100.73886
