,REEVES_1_REEVES3GNODE,TA3_7_CGTGGNODE,STUDIO_1_PROSPERITYGNODE,CLINESCO_3_ELCABOWF1GNODE,SANJUAN_3_SANJUAN4GNODE,CMFS_1_SOLA_CIMGNODE,FC_3_PNM_FCST4GNODE,ARROYO_1_ARROYOSOLARGNODE,LOSMORRO_1_FACEBOOK1PVGNODE,PDTYRONE_LNODERONE,MARQUEZ_1_CIBOLAPVGNODE,GUADALUP_3_ARAGONNEWFGNODE,LONEMESA_7_CASAMEBATTGNODE,LOSTHORZ_1_SANTOLINAPVGNODE,ALAMOGCP_1_OTEROPVGNODE,AFTON_3_AFTONSTGNODE,COLLEGE_1_VISTAPVGNODE,SANJUAN_3_SANJUAN1GNODE,ELBUTTE_1_ELBUTTEHYDROGNODE,PROGRESS_1_SANDOVALPVGNODE,LUNA_3_LEFGNODE,LOSMORRO_1_LOSLUNASPVGNODE,LORDBURG_1_GEN2GTGNODE,ARRIBA_1_SANMIGUEL1PVGNODE,STATEPEN_1_SANTAFEPVGNODE,CLINESCO_3_ELCABOWF2GNODE,PYGS_1_PYRAMID A3GNODE,TAIBANM_3_LONEMESAWFGNODE,PERSON_1_RIOBRAVOGNODE,ALAMOGCP_1_ALAMOPVGNODE,REDMESA_1_REDMESAWFGNODE,WILLARD_1_HIGHLONEWFGNODE,LAJOYA_3_LJOYA1GNODE,TOME_1_RIODELOROPVGNODE,LOSTHORZ_1_FACEBOOK2PVGNODE,IVANHOE_LNODENHOE,PYGS_1_PYRAMID A1GNODE,SCENIC_1_RIORANCHOPVGNODE,COLLEGE_1_MANZANOPVGNODE,BRITTON_1_BRITTONPVGNODE,PYGS_1_PYRAMID A4GNODE,SPRV_3_COAL_SPV3GNODE,REEVES_1_REEVES1GNODE,COYTEJCT_6_ABIQUIUHYDROGNODE,ALLN_1_ALLN SOLARGNODE,PYGS_1_PYRAMID A2GNODE,HURLEY_LNODERLEY,LORDBURG_1_GEN1GTGNODE,CIBOLA_1_ROUTE66GNODE,REEVES_1_REEVES2GNODE,SPILLS_6_ELVADOHYDROGNODE,ARRIBA_1_SANMIGUEL2PVGNODE,BELEN_1_LALUZGNODE,JARALES_1_RIOCOMMPVGNODE,LIGHTDOC_1_LIGHTNINGDGEOGNODE,FC_5_PNM_FCST5GNODE,LOSTHORZ_1_FACEBOOK3PVGNODE,MD1_LNODEMINE,LAJOYA_3_LJOYA2GNODE,TOME_1_VEFGTGNODE,LONEMESA_7_CASAMESAWFGNODE,HONDALE_1_DEMINGPVGNODE,AFTON_3_AFTONCTGNODE,S_COORS_1_SOUTHVALLEPVGNODE,REEVES_1_REEVESPVGNODE,ARRIBAT_1_LASVEGASPVGNODE,ELCERRO_1_MEADOWLAKEPVGNODE,RIOPUERC_3_ENCINOPVGNODE,ARROYO_1_ARROYOBATTERYGNODE
2022-09-01T14:45:00-00:00,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388
2022-09-01T15:00:00-00:00,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112,97.4112
2022-09-01T15:15:00-00:00,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388,86.9388
2022-09-01T15:30:00-00:00,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388,86.1388
2022-09-01T15:45:00-00:00,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076,78.70076
2022-09-01T16:00:00-00:00,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525,83.43525
2022-09-01T16:15:00-00:00,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858,89.44858
2022-09-01T16:30:00-00:00,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644,88.79644
2022-09-01T16:45:00-00:00,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933,91.24933
2022-09-01T17:00:00-00:00,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897,96.94897
2022-09-01T17:15:00-00:00,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673,99.34673
2022-09-01T17:30:00-00:00,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013,99.13013
2022-09-01T17:45:00-00:00,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544,99.20544
2022-09-01T18:00:00-00:00,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291,91.59291
2022-09-01T18:15:00-00:00,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901,101.15901
2022-09-01T18:30:00-00:00,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718,107.05718
2022-09-01T18:45:00-00:00,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064,109.04064
2022-09-01T19:00:00-00:00,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637,109.19637
2022-09-01T19:15:00-00:00,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588,105.30588
2022-09-01T19:30:00-00:00,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905,114.05905
2022-09-01T19:45:00-00:00,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491,120.22491
2022-09-01T20:00:00-00:00,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359,117.94359
2022-09-01T20:15:00-00:00,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421,117.49421
2022-09-01T20:30:00-00:00,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606,129.81606
2022-09-01T20:45:00-00:00,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509,154.02509
2022-09-01T21:00:00-00:00,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499,226.61499
2022-09-01T21:15:00-00:00,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185,147.21185
2022-09-01T21:30:00-00:00,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057,152.93057
2022-09-01T21:45:00-00:00,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376,300.29376
2022-09-01T22:00:00-00:00,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552,229.18552
2022-09-01T22:15:00-00:00,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734,256.58734
2022-09-01T22:30:00-00:00,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182,283.18182
2022-09-01T22:45:00-00:00,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137,429.9137
2022-09-01T23:00:00-00:00,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537,386.7537
