,REEVES_1_REEVES3GNODE,TA3_7_CGTGGNODE,STUDIO_1_PROSPERITYGNODE,CLINESCO_3_ELCABOWF1GNODE,SANJUAN_3_SANJUAN4GNODE,CMFS_1_SOLA_CIMGNODE,FC_3_PNM_FCST4GNODE,ARROYO_1_ARROYOSOLARGNODE,LOSMORRO_1_FACEBOOK1PVGNODE,PDTYRONE_LNODERONE,MARQUEZ_1_CIBOLAPVGNODE,GUADALUP_3_ARAGONNEWFGNODE,LONEMESA_7_CASAMEBATTGNODE,LOSTHORZ_1_SANTOLINAPVGNODE,ALAMOGCP_1_OTEROPVGNODE,AFTON_3_AFTONSTGNODE,COLLEGE_1_VISTAPVGNODE,SANJUAN_3_SANJUAN1GNODE,ELBUTTE_1_ELBUTTEHYDROGNODE,PROGRESS_1_SANDOVALPVGNODE,LUNA_3_LEFGNODE,LOSMORRO_1_LOSLUNASPVGNODE,LORDBURG_1_GEN2GTGNODE,ARRIBA_1_SANMIGUEL1PVGNODE,STATEPEN_1_SANTAFEPVGNODE,CLINESCO_3_ELCABOWF2GNODE,PYGS_1_PYRAMID A3GNODE,TAIBANM_3_LONEMESAWFGNODE,PERSON_1_RIOBRAVOGNODE,ALAMOGCP_1_ALAMOPVGNODE,REDMESA_1_REDMESAWFGNODE,WILLARD_1_HIGHLONEWFGNODE,LAJOYA_3_LJOYA1GNODE,TOME_1_RIODELOROPVGNODE,LOSTHORZ_1_FACEBOOK2PVGNODE,IVANHOE_LNODENHOE,PYGS_1_PYRAMID A1GNODE,SCENIC_1_RIORANCHOPVGNODE,COLLEGE_1_MANZANOPVGNODE,BRITTON_1_BRITTONPVGNODE,PYGS_1_PYRAMID A4GNODE,SPRV_3_COAL_SPV3GNODE,REEVES_1_REEVES1GNODE,COYTEJCT_6_ABIQUIUHYDROGNODE,ALLN_1_ALLN SOLARGNODE,PYGS_1_PYRAMID A2GNODE,HURLEY_LNODERLEY,LORDBURG_1_GEN1GTGNODE,CIBOLA_1_ROUTE66GNODE,REEVES_1_REEVES2GNODE,SPILLS_6_ELVADOHYDROGNODE,ARRIBA_1_SANMIGUEL2PVGNODE,BELEN_1_LALUZGNODE,JARALES_1_RIOCOMMPVGNODE,LIGHTDOC_1_LIGHTNINGDGEOGNODE,FC_5_PNM_FCST5GNODE,LOSTHORZ_1_FACEBOOK3PVGNODE,MD1_LNODEMINE,LAJOYA_3_LJOYA2GNODE,TOME_1_VEFGTGNODE,LONEMESA_7_CASAMESAWFGNODE,HONDALE_1_DEMINGPVGNODE,AFTON_3_AFTONCTGNODE,S_COORS_1_SOUTHVALLEPVGNODE,REEVES_1_REEVESPVGNODE,ARRIBAT_1_LASVEGASPVGNODE,ELCERRO_1_MEADOWLAKEPVGNODE,RIOPUERC_3_ENCINOPVGNODE,ARROYO_1_ARROYOBATTERYGNODE
2022-09-01T12:00:00-00:00,88.09928,87.94712,88.99578,84.48239,85.62608,83.70643,85.76355,85.77187,90.82604,93.60249,87.56489,84.50735,83.18459,88.22211,91.54918,89.51731,90.3352,85.61776,91.53013,87.27765,89.63816,90.82604,90.59728,87.19529,87.17739,84.49903,90.6056,83.18459,89.13721,91.54918,87.54826,90.90923,85.08969,90.51822,88.22211,94.63407,90.6056,87.66668,90.3352,90.76976,90.6056,87.57106,88.26567,93.85774,90.45738,90.6056,93.42144,90.59728,88.45505,88.26567,106.89399,87.19529,90.65133,90.61806,90.11477,86.29687,88.22211,94.9918,85.08969,90.51822,83.18459,89.64646,89.1679,88.50495,88.09928,87.18698,90.0773,86.78682,85.77187
2022-09-01T12:15:00-00:00,96.21159,96.0645,97.22887,92.09495,93.37136,92.03712,93.50344,93.52235,99.33688,101.47743,95.54624,92.09495,90.60138,96.33084,99.45866,97.11433,98.7697,93.36191,99.80772,95.2806,97.19065,99.33688,97.05441,95.62243,95.22319,92.11386,97.99025,90.60138,97.39902,99.45866,95.51788,99.44086,92.77557,98.98712,96.33084,102.69687,97.99025,95.7353,98.7697,99.31798,97.99025,95.11655,96.40065,102.8898,98.31485,97.99025,101.364,97.05441,96.59552,96.40065,118.024,95.62243,99.16187,99.12406,97.50815,93.96899,96.33084,103.25459,92.77557,98.98712,90.60138,97.23332,96.72675,96.67115,96.21159,95.61298,98.45776,94.70397,93.52235
2022-09-01T12:30:00-00:00,104.05391,103.87547,105.14507,99.70295,100.97129,98.965,101.14516,101.16492,107.39729,109.41834,103.367,99.68319,98.07305,104.09799,107.32747,104.93302,106.80141,100.96141,107.90435,103.05165,104.96191,107.39729,104.79993,103.11768,102.93779,99.71283,105.75811,98.07305,105.313,107.32747,103.33737,107.45656,100.4043,107.03849,104.09799,110.7025,105.75811,103.53037,106.80141,107.30382,105.75811,103.23918,104.25147,111.209,106.25001,105.75811,109.29523,104.79993,104.46029,104.25147,127.57712,103.11768,107.22617,107.17678,105.29383,101.67453,104.09799,111.29519,100.4043,107.03849,98.07305,104.98698,104.51814,104.55238,104.05391,103.1078,106.44899,102.44908,101.16492
2022-09-01T12:45:00-00:00,103.33102,103.30328,103.33102,103.32011,103.30873,102.87881,103.32557,103.32557,103.33695,103.47069,103.33695,103.32011,103.32011,103.33695,103.43157,103.44295,103.33695,103.30873,103.40927,103.32557,103.45978,103.33695,103.47069,103.09128,103.29782,103.32011,103.47069,103.32011,103.33102,103.43157,103.33695,103.33695,103.32011,103.33695,103.33695,103.46524,103.47069,103.33102,103.33695,103.33102,103.47069,103.48207,103.33102,103.29237,103.44295,103.47069,103.46524,103.47069,103.33695,103.33102,103.29237,103.09128,103.3424,103.33695,103.47069,103.37015,103.33695,103.47069,103.32011,103.33695,103.32011,103.45386,103.44295,103.33102,103.33102,103.09128,103.33695,103.32557,103.32557
2022-09-01T13:00:00-00:00,96.16758,96.04124,96.16758,96.16758,96.07216,93.63556,96.16758,96.16758,96.23209,96.95917,96.19849,96.16758,96.16758,96.19849,96.76833,96.83283,96.23209,96.07216,96.6729,96.16758,96.89466,96.23209,96.99008,94.87066,96.01033,96.16758,96.99008,96.16758,96.16758,96.76833,96.23209,96.16758,96.16758,96.263,96.19849,96.95917,96.99008,96.16758,96.23209,96.16758,96.99008,97.02099,96.16758,95.97673,96.76833,96.99008,96.95917,96.99008,96.263,96.16758,95.97673,94.87066,96.263,96.263,96.99008,96.42024,96.19849,96.95917,96.16758,96.263,96.16758,96.86375,96.83283,96.16758,96.16758,94.87066,96.19849,96.16758,96.16758
2022-09-01T13:15:00-00:00,95.13875,94.98109,96.1081,91.06941,92.05385,92.2948,92.13473,92.15392,98.20445,98.53317,94.25987,91.0982,89.68737,94.17217,97.48713,95.02466,97.54222,92.04426,97.9725,94.12141,94.95198,98.20445,94.64751,95.54377,94.25863,91.079,95.54008,89.68737,96.29045,97.48713,94.24068,97.99054,91.76043,97.74377,94.17217,99.56838,95.54008,94.52451,97.54222,97.36537,95.54008,93.42047,95.29231,102.31094,96.08866,95.54008,98.46466,94.64751,93.35771,95.29231,118.20441,95.54377,97.92612,97.87813,95.01221,92.42534,94.17217,100.28819,91.76043,97.74377,89.68737,94.93828,94.62157,95.51305,95.13875,95.53418,97.26389,93.46878,92.15392
2022-09-01T13:30:00-00:00,92.28585,92.14234,93.16605,88.26754,89.44453,89.87662,89.58804,89.60717,94.89756,95.55615,91.33868,88.28668,86.86113,90.94642,94.58086,92.12184,94.18,89.50193,94.81067,91.26214,92.02597,94.89756,91.70048,92.43034,91.41541,88.28668,92.59025,86.86113,93.3287,94.58086,91.34825,94.42876,88.94683,94.37135,90.94642,96.61833,92.59025,91.6544,94.18,93.62529,92.59025,90.5811,92.42936,99.45204,92.98291,92.59025,95.51808,91.70048,89.30063,92.42936,115.05648,92.43034,94.54357,94.49573,92.06405,89.93286,90.94642,97.31675,88.94683,94.37135,86.86113,92.03573,91.72958,92.59201,92.28585,92.43991,93.97909,90.59242,89.60717
2022-09-01T13:45:00-00:00,88.916,89.0535,88.916,88.916,89.0535,90.1535,89.191,89.191,88.916,87.816,88.916,88.916,88.916,88.916,88.091,87.9535,88.916,89.0535,88.2285,88.916,87.816,88.916,87.6785,89.6035,89.0535,88.916,87.6785,88.916,88.916,88.091,88.916,88.916,88.916,88.916,88.916,87.816,87.6785,88.916,88.916,88.916,87.6785,87.6785,88.916,89.0535,88.091,87.6785,87.816,87.6785,88.916,88.916,89.0535,89.6035,88.7785,88.916,87.6785,89.3285,88.916,87.816,88.916,88.916,88.916,87.9535,87.9535,88.916,88.916,89.6035,88.916,88.916,89.191
2022-09-01T14:00:00-00:00,74.45719,74.40944,75.06838,70.64681,72.72872,74.29528,72.87197,72.88152,75.59357,76.10887,73.39716,70.64681,69.12839,72.43263,75.66967,73.30132,75.03968,72.77647,75.73662,73.47356,72.99567,75.59357,72.40354,74.77258,73.8174,70.65636,73.25347,69.12839,75.17343,75.66967,73.18701,74.19929,71.3153,75.14473,72.43263,77.38859,73.25347,73.79825,75.03968,73.17751,73.25347,71.08566,74.60999,91.23627,73.89341,73.25347,76.32856,72.40354,68.98509,74.60999,143.38783,74.77258,75.19248,75.18293,72.73778,73.75065,72.43263,77.69414,71.3153,75.14473,69.12839,72.93838,72.90977,74.51449,74.45719,74.82033,75.01103,72.80507,72.88152
2022-09-01T14:15:00-00:00,65.03876,65.37091,65.564,61.44362,63.48731,65.61023,63.62315,63.6322,66.14357,66.68305,64.03357,61.44362,59.97658,62.91065,66.41461,63.78229,65.4825,63.53259,65.77779,64.09696,63.40486,66.14357,63.3806,65.52227,64.4925,61.45267,63.63417,59.97658,65.65456,66.41461,64.11507,64.65842,62.06847,65.18657,62.91065,67.60674,63.63417,64.40486,65.4825,63.23666,63.63417,61.06232,65.19271,80.97403,63.8819,63.63417,66.60155,63.3806,59.74113,65.19271,130.22844,65.52227,65.2409,65.23185,63.14515,64.65874,62.91065,68.10481,62.06847,65.18657,59.97658,63.7189,63.44722,65.04782,65.03876,65.5766,65.50061,63.47211,63.6322
2022-09-01T14:30:00-00:00,68.45314,68.71176,68.93445,64.88793,67.00937,68.37418,67.41951,67.42842,69.39792,70.9655,67.42814,64.88793,63.41728,66.10902,70.38643,67.95303,68.71162,67.05394,69.45961,67.50836,67.73007,69.39792,68.07754,68.60536,67.82937,64.89684,68.07754,63.41728,69.02358,70.38643,67.52619,67.79358,65.49402,68.78292,66.10902,71.86571,68.07754,67.8114,68.71162,66.31401,68.07754,65.49276,68.60466,83.98869,68.03339,68.07754,70.86745,68.07754,62.90924,68.60466,131.98535,68.60536,68.55105,68.54213,67.57841,67.96334,66.10902,72.3381,65.49402,68.78292,63.41728,67.91738,67.59651,68.43532,68.45314,68.65884,68.77401,66.88445,67.42842
2022-09-01T14:45:00-00:00,58.05832,58.05832,57.70853,58.05832,58.40811,60.85664,58.40811,58.40811,57.70853,54.9102,57.70853,58.05832,58.05832,57.70853,55.60979,55.60979,57.70853,58.40811,55.95958,58.05832,55.25999,57.70853,54.9102,59.45748,58.05832,58.05832,54.9102,58.05832,57.70853,55.60979,57.70853,57.70853,58.05832,57.70853,57.70853,54.9102,54.9102,57.70853,57.70853,57.70853,54.9102,54.9102,58.05832,58.40811,55.60979,54.9102,54.9102,54.9102,57.70853,58.05832,58.40811,59.45748,57.70853,57.70853,54.9102,58.7579,57.70853,54.9102,58.05832,57.70853,58.05832,55.25999,55.60979,57.70853,58.05832,59.45748,57.70853,58.05832,58.40811
2022-09-01T15:00:00-00:00,39.6471,40.41804,39.6471,39.6471,40.50019,46.91422,41.18899,41.18899,39.56495,33.06877,39.56495,39.6471,39.6471,39.56495,34.69282,34.00401,39.56495,40.50019,35.54591,39.6471,33.83972,39.56495,33.06877,43.66613,40.41804,39.6471,32.37997,39.6471,39.6471,34.69282,39.56495,39.56495,39.6471,39.56495,39.56495,33.15092,32.37997,39.6471,39.56495,39.6471,32.37997,32.29782,39.6471,40.41804,34.69282,32.37997,33.15092,33.06877,39.56495,39.6471,40.41804,43.66613,39.56495,39.56495,32.37997,42.04209,39.56495,33.06877,39.6471,39.56495,39.6471,33.92187,34.00401,39.6471,39.6471,43.66613,39.56495,39.6471,41.18899
2022-09-01T15:15:00-00:00,26.55639,27.36639,26.55639,26.55639,27.46742,34.2505,28.17639,28.17639,26.45537,19.57126,26.45537,26.55639,26.55639,26.45537,21.29229,20.48229,26.45537,27.46742,22.20331,26.55639,19.67229,26.45537,18.86229,30.80845,27.36639,26.55639,18.86229,26.55639,26.55639,21.29229,26.45537,26.45537,26.55639,26.45537,26.45537,19.57126,18.86229,26.55639,26.45537,26.55639,18.86229,18.76126,26.55639,27.36639,21.29229,18.86229,19.67229,18.86229,26.45537,26.55639,27.36639,30.80845,26.45537,26.45537,18.86229,29.08742,26.45537,19.57126,26.55639,26.45537,26.55639,20.48229,20.48229,26.55639,26.55639,30.80845,26.45537,26.55639,28.17639
2022-09-01T15:30:00-00:00,15.19421,15.34659,14.32083,15.19421,16.37235,24.00981,16.37235,16.37235,14.16845,5.20046,14.16845,15.19421,15.19421,14.16845,7.55675,6.53099,14.16845,16.37235,8.58251,15.19421,5.35285,14.16845,4.32709,19.60201,15.34659,15.19421,4.32709,15.19421,14.32083,7.55675,14.16845,14.16845,15.19421,14.16845,14.16845,5.35285,4.32709,14.32083,14.16845,14.16845,4.32709,5.20046,15.19421,16.21997,7.40436,4.32709,5.35285,4.32709,14.16845,15.19421,16.21997,19.60201,14.16845,14.16845,4.32709,17.55049,14.16845,5.20046,15.19421,14.16845,15.19421,6.37861,6.53099,14.32083,15.19421,19.60201,14.16845,15.19421,16.37235
2022-09-01T15:45:00-00:00,37.17667,37.21912,37.17667,37.17667,37.7469,41.61116,37.7469,37.7469,36.64889,32.25685,36.69134,37.17667,37.17667,36.69134,33.35486,33.31241,36.64889,37.7469,33.92509,37.17667,32.78463,36.64889,31.72907,39.41514,37.21912,37.17667,31.72907,37.17667,37.17667,33.35486,36.69134,36.64889,37.17667,36.64889,36.69134,32.25685,31.72907,37.17667,36.64889,37.17667,31.72907,32.25685,37.17667,37.7469,33.35486,31.72907,32.25685,31.72907,36.64889,37.17667,37.7469,39.41514,36.64889,36.64889,31.72907,38.80246,36.69134,32.25685,37.17667,36.64889,37.17667,32.78463,33.31241,37.17667,37.17667,39.41514,36.64889,37.17667,37.7469
2022-09-01T16:00:00-00:00,36.66131,36.70946,36.13638,36.66131,37.28255,41.48672,37.28255,37.28255,36.08823,31.35912,36.13638,36.66131,36.66131,36.13638,32.55344,32.50529,36.08823,37.28255,33.12652,36.66131,31.9322,36.08823,31.31097,39.09809,36.70946,36.66131,31.31097,36.66131,36.13638,32.55344,36.13638,36.13638,36.66131,36.08823,36.13638,31.35912,31.31097,36.66131,36.08823,36.13638,31.31097,31.31097,36.66131,37.28255,32.50529,31.31097,31.35912,31.31097,36.13638,36.66131,37.28255,39.09809,36.08823,36.08823,31.31097,37.95193,36.13638,31.35912,36.66131,36.08823,36.66131,31.9322,32.50529,36.13638,36.66131,39.09809,36.13638,36.66131,37.28255
2022-09-01T16:15:00-00:00,46.42264,46.43902,46.42264,46.45723,46.99261,51.15184,47.0363,47.0363,45.92185,41.51866,45.92185,46.45723,46.45723,45.92185,42.6149,42.58942,45.92185,46.99261,43.69477,46.45723,42.05404,45.92185,41.48407,48.54048,46.47361,46.45723,41.48407,46.45723,46.42264,42.6149,45.92185,45.91274,46.45723,45.88726,45.92185,41.50956,41.48407,46.42264,45.92185,46.42264,41.48407,41.48407,46.42264,46.9744,42.58032,41.48407,42.01945,41.48407,45.92185,46.42264,46.9744,48.54048,45.88726,45.88726,41.48407,48.15257,45.92185,41.51866,46.45723,45.88726,46.45723,42.04494,42.58942,46.42264,46.42264,48.54048,45.92185,46.45723,47.0363
2022-09-01T16:30:00-00:00,61.71089,61.63509,61.70675,61.71089,62.08746,63.21749,62.1674,62.1674,61.33432,58.45678,61.78255,61.71089,61.71089,61.78255,59.5865,59.20993,61.33432,62.08746,59.96721,61.71089,58.83335,61.33432,58.45264,62.61251,62.01166,61.71089,58.45264,61.71089,61.70675,59.5865,61.78255,61.33432,61.71089,61.33432,61.78255,58.82921,58.45264,61.71089,61.33432,61.70675,58.45264,58.45264,61.71089,61.93587,59.13827,58.45264,58.82921,58.45264,61.33432,61.71089,61.93587,62.61251,61.33432,61.33432,58.45264,63.37534,61.78255,58.90501,61.71089,61.33432,61.71089,58.7617,59.20993,61.70675,61.71089,62.61251,61.33432,61.71089,62.1674
2022-09-01T16:45:00-00:00,63.50988,63.8926,63.57815,63.50988,63.8948,65.25656,63.96306,63.96306,63.57595,60.64195,63.57595,63.50988,63.50988,63.57595,61.34132,60.96079,63.12716,63.8948,61.72623,63.50988,60.57588,63.57595,60.19316,64.60871,63.82434,63.50988,60.19316,63.50988,63.57815,61.34132,63.57595,63.57595,63.50988,63.12716,63.57595,60.64195,60.19316,63.50988,63.12716,63.50988,60.19316,60.25923,63.50988,63.82434,60.96079,60.19316,60.64414,60.19316,63.57595,63.50988,63.82434,64.60871,63.12716,63.12716,60.19316,65.13807,63.57595,60.64195,63.50988,63.12716,63.50988,61.02686,60.96079,63.57815,63.50988,64.60871,63.57595,63.50988,63.96306
2022-09-01T17:00:00-00:00,66.78977,67.22747,66.8807,66.78977,67.22747,68.54689,67.3184,67.3184,66.8807,63.56093,66.8807,66.78977,66.78977,66.8807,64.34541,63.9077,66.8807,67.22747,64.78311,66.78977,63.47,66.8807,63.12322,67.88718,67.13655,66.78977,63.12322,66.78977,66.8807,64.34541,66.8807,66.8807,66.78977,66.35207,66.8807,63.56093,63.12322,66.8807,66.8807,66.8807,63.12322,63.12322,66.78977,67.13655,63.9077,63.12322,63.56093,63.12322,66.8807,66.78977,67.13655,67.88718,66.35207,66.35207,63.12322,68.73936,66.8807,63.56093,66.78977,66.35207,66.78977,63.99863,63.9077,66.8807,66.78977,67.88718,66.8807,66.78977,67.3184
2022-09-01T17:15:00-00:00,69.54011,69.87066,69.54011,69.54011,69.99318,70.80232,70.10332,70.10332,69.63787,66.28311,69.63787,69.54011,69.54011,69.52773,67.06673,66.63843,69.63787,69.99318,67.5198,69.54011,66.18535,69.63787,65.74467,70.33649,69.87066,69.54011,65.74467,69.54011,69.54011,67.06673,69.63787,69.52773,69.54011,69.09942,69.52773,66.17297,65.74467,69.54011,69.63787,69.54011,65.74467,65.73228,69.54011,69.76052,66.52829,65.74467,66.18535,65.74467,69.63787,69.54011,69.76052,70.33649,69.09942,69.09942,65.74467,71.5354,69.52773,66.17297,69.54011,69.09942,69.54011,66.62604,66.63843,69.54011,69.54011,70.33649,69.63787,69.54011,70.10332
2022-09-01T17:30:00-00:00,72.84152,73.11599,72.84152,72.84152,73.22594,73.55257,73.83026,73.83026,72.95147,70.09598,72.95147,72.84152,72.84152,72.95147,70.75488,70.37045,72.95147,73.22594,71.1393,72.84152,69.98603,72.95147,69.60161,73.33428,73.11599,72.84152,69.60161,72.84152,72.84152,70.75488,72.95147,72.84152,72.84152,72.95147,72.95147,69.98603,69.60161,72.84152,72.95147,72.84152,69.60161,69.60161,72.84152,73.00604,70.75488,69.60161,69.98603,69.60161,72.95147,72.84152,73.00604,73.33428,72.45709,72.45709,69.60161,74.65449,72.95147,69.98603,72.84152,72.95147,72.84152,70.37045,70.37045,72.84152,72.84152,73.33428,72.95147,72.84152,73.83026
2022-09-01T17:45:00-00:00,70.72976,71.02931,70.72976,70.62151,71.03408,71.7126,71.65362,71.65362,70.725,67.66004,70.72976,70.62151,70.62151,70.72976,68.48041,67.96912,70.725,71.03408,68.78472,70.62151,67.55655,70.725,67.257,71.37096,70.92105,70.62151,67.257,70.62151,70.72976,68.48041,70.72976,70.725,70.62151,70.725,70.72976,67.66481,67.257,70.72976,70.725,70.72976,67.257,67.257,70.72976,70.92582,68.48041,67.257,67.66481,67.257,70.725,70.72976,70.92582,71.37096,70.32196,70.32196,67.257,72.61225,70.72976,67.66004,70.62151,70.725,70.62151,68.07261,67.96912,70.72976,70.72976,71.37096,70.725,70.62151,71.65362
2022-09-01T18:00:00-00:00,65.89496,66.11423,65.89496,65.89496,66.287,65.10415,66.45977,66.45977,65.50291,63.27688,66.06773,65.89496,65.89496,66.06773,63.88821,63.49616,65.50291,66.287,64.28026,65.89496,63.10411,65.50291,62.71207,65.60919,66.11423,65.89496,62.71207,65.89496,65.89496,63.88821,66.06773,66.06773,65.89496,65.50291,66.06773,63.10411,62.71207,65.89496,65.50291,65.89496,62.71207,62.71207,65.89496,65.94146,63.32339,62.71207,63.10411,62.71207,66.06773,65.89496,65.94146,65.60919,65.50291,65.50291,62.71207,68.28049,66.06773,63.27688,65.89496,65.50291,65.89496,63.49616,63.49616,65.89496,65.89496,65.60919,66.06773,65.89496,66.45977
2022-09-01T18:15:00-00:00,65.36613,65.08475,65.33489,65.22544,65.73999,66.57364,65.91192,65.91192,64.71089,60.75089,65.33489,65.22544,65.22544,65.33489,61.81124,61.78,64.71089,65.73999,62.84034,65.22544,61.26545,64.71089,60.86034,66.1412,65.59931,65.22544,60.86034,65.22544,65.33489,61.81124,64.71089,64.71089,65.22544,64.71089,65.33489,61.3749,60.86034,65.33489,64.71089,65.33489,60.86034,60.86034,65.36613,65.59931,61.81124,60.86034,61.3749,60.86034,64.71089,65.36613,65.59931,66.1412,64.82034,64.67965,60.86034,67.78514,65.33489,60.75089,65.22544,64.71089,65.22544,61.26545,61.78,65.33489,65.36613,66.1412,64.71089,65.22544,65.91192
2022-09-01T18:30:00-00:00,72.89943,72.60756,72.87676,72.75349,73.39808,73.80692,73.56667,73.56667,72.25484,68.46685,72.87676,72.75349,72.75349,72.87676,70.10873,69.46415,72.25484,73.39808,70.48411,72.89943,69.11143,72.25484,68.59012,73.5182,73.10621,72.75349,68.59012,72.75349,72.87676,70.10873,72.87676,72.25484,72.75349,72.40078,72.87676,69.08877,68.59012,72.89943,72.25484,72.87676,68.59012,68.59012,72.89943,73.10621,69.48681,68.59012,69.08877,68.59012,72.40078,72.89943,73.10621,73.5182,72.37811,72.40078,68.59012,75.29365,72.87676,69.08877,72.75349,72.40078,72.75349,68.9655,69.46415,72.87676,72.89943,73.5182,72.25484,72.89943,73.56667
2022-09-01T18:45:00-00:00,72.4638,72.86377,72.4638,72.31842,72.89597,73.86633,73.04135,73.04135,71.77308,68.23078,72.4316,72.31842,72.31842,72.4316,69.35367,68.66295,71.77308,72.89597,69.78584,72.31842,68.1176,71.77308,67.71763,73.36505,72.7184,72.31842,67.68543,72.31842,72.4638,69.35367,72.4316,72.4316,72.31842,71.77308,72.4316,68.23078,67.68543,72.4638,71.77308,72.4316,67.68543,67.68543,72.4638,72.7184,68.69515,67.68543,68.26298,67.71763,72.4316,72.4638,72.7184,73.36505,71.91845,71.77308,67.68543,75.00429,72.4316,68.23078,72.31842,71.77308,72.31842,68.80832,68.66295,72.4638,72.4638,73.36505,71.77308,72.31842,73.04135
2022-09-01T19:00:00-00:00,63.05663,63.63822,63.05663,63.05663,63.82693,65.27166,64.01564,64.01564,62.28633,57.27162,63.05663,63.05663,63.05663,63.05663,58.81222,57.85321,62.28633,63.82693,59.39382,63.05663,57.27162,62.28633,56.50131,64.45494,63.44952,63.05663,56.50131,63.05663,63.05663,58.81222,63.24534,63.05663,63.05663,62.28633,63.05663,57.27162,56.50131,63.05663,62.28633,63.05663,56.50131,56.50131,63.05663,63.44952,57.85321,56.50131,57.27162,56.50131,63.24534,63.05663,63.44952,64.45494,62.28633,62.28633,56.50131,66.49979,63.05663,57.27162,63.05663,62.28633,63.05663,58.04192,57.85321,63.05663,63.05663,64.45494,63.05663,63.05663,64.01564
2022-09-01T19:15:00-00:00,77.72545,77.41466,77.72545,77.57006,77.95796,77.3317,78.26875,78.26875,77.18215,74.3897,77.72545,77.57006,77.57006,77.72545,75.70881,75.16551,77.18215,77.95796,75.94132,77.72545,74.7776,77.18215,74.54509,77.64483,77.80256,77.57006,74.54509,77.57006,77.72545,75.70881,77.72545,77.72545,77.57006,77.18215,77.72545,74.933,74.54509,77.72545,77.18215,77.72545,74.54509,74.54509,77.72545,77.80256,75.16551,74.54509,74.933,74.54509,77.72545,77.72545,77.80256,77.64483,77.33755,77.33755,74.54509,79.82154,77.72545,74.933,77.57006,77.18215,77.57006,75.3209,75.16551,77.72545,77.72545,77.64483,77.18215,77.72545,78.26875
2022-09-01T19:30:00-00:00,77.74824,77.60113,77.75073,77.70003,78.17697,80.19727,78.22767,78.22767,77.2713,73.70178,77.75073,77.70003,77.70003,77.75073,75.0844,74.60746,77.2713,78.17697,75.51313,77.70003,74.17872,77.2713,73.74999,79.18712,78.07807,77.70003,73.75248,77.70003,77.75073,75.0844,77.75073,77.22309,77.70003,77.2713,77.75073,74.22942,73.75248,77.75073,77.2713,77.75073,73.75248,73.75248,77.74824,78.07807,74.60746,73.75248,74.18121,73.74999,77.2713,77.74824,78.07807,79.18712,77.2713,77.2713,73.75248,79.53395,77.75073,74.22942,77.70003,77.2713,77.70003,74.13052,74.60746,77.75073,77.74824,79.18712,77.22309,77.70003,78.22767
2022-09-01T19:45:00-00:00,82.34134,82.17857,82.34134,82.28708,83.25449,84.95377,83.30875,83.30875,82.3956,77.99264,82.34134,82.28708,82.28708,82.34134,79.81893,78.85153,82.3956,83.25449,79.76467,82.28708,78.96004,82.3956,78.04689,84.10413,82.12431,82.28708,78.04689,82.28708,82.34134,79.81893,82.3956,82.34134,82.28708,82.3956,82.34134,77.99264,78.04689,82.34134,82.3956,82.34134,78.04689,78.04689,82.34134,83.14597,78.85153,78.04689,78.96004,78.04689,82.3956,82.34134,83.14597,84.10413,82.3956,82.3956,78.04689,84.60171,82.34134,77.99264,82.28708,82.3956,82.28708,78.90578,78.85153,82.34134,82.34134,84.10413,82.34134,82.34134,83.30875
2022-09-01T20:00:00-00:00,93.48671,93.44961,93.48671,93.48671,93.47934,92.91179,93.49789,93.49789,93.48671,93.61636,93.48671,93.48671,93.48671,93.48671,93.59043,93.59043,93.48671,93.47934,93.5645,93.48671,93.62753,93.48671,93.63491,93.17511,93.43105,93.48671,93.63491,93.48671,93.48671,93.59043,93.48671,93.48671,93.48671,93.50527,93.48671,93.61636,93.63491,93.48671,93.48671,93.48671,93.63491,93.63491,93.48671,93.43105,93.59043,93.63491,93.61636,93.63491,93.50527,93.48671,93.43105,93.17511,93.49409,93.49409,93.63491,93.55355,93.48671,93.61636,93.48671,93.50527,93.48671,93.60898,93.59043,93.48671,93.48671,93.17511,93.48671,93.48671,93.49789
2022-09-01T20:15:00-00:00,100.73886,100.70545,100.73886,100.72215,100.70545,100.1708,100.73886,100.73886,100.73886,100.90594,100.73886,100.72215,100.72215,100.73886,100.87252,100.87252,100.73886,100.70545,100.83911,100.73886,100.88923,100.73886,100.92265,100.43812,100.68874,100.72215,100.92265,100.72215,100.73886,100.87252,100.73886,100.73886,100.72215,100.73886,100.73886,100.90594,100.92265,100.73886,100.73886,100.73886,100.92265,100.92265,100.73886,100.68874,100.87252,100.92265,100.90594,100.92265,100.73886,100.73886,100.68874,100.43812,100.75557,100.75557,100.92265,100.78898,100.73886,100.90594,100.72215,100.73886,100.72215,100.88923,100.87252,100.73886,100.73886,100.43812,100.73886,100.73886,100.73886
