PNODE_ID,AS_ID,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Lat,Long
BERNARDO_6_N014,AS_SP26,LOAD,BENRDO_6_LD30,22056_BERNARDO_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,256,33.02170605,-117.0962795
BLM W_2_COSBT1GN,AS_SP26,GEN,BLM W_2_COSBT1,GN-COSBT1_GU,22M7_DB114,2022-07-28 0:00:00,342,33.13704175,-117.3354643
BLM W_2_COSBT1GN,AS_SP15,GEN,BLM W_2_COSBT1,GN-COSBT1_GU,22M7_DB114,2022-07-28 0:00:00,342,33.13704175,-117.3354643
BORDER_6_N001,AS_SP26,LOAD,BORDER_6_LD32,22076_BORDER _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,369,32.566114,-116.944024
BORDER_6_N001,AS_SP15,LOAD,BORDER_6_LD32,22076_BORDER _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,369,32.566114,-116.944024
BORDER_6_N008,AS_SP26,LOAD,BORDER_6_LD31,22076_BORDER _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,368,32.566568,-116.944387
BORDER_6_N008,AS_SP15,LOAD,BORDER_6_LD31,22076_BORDER _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,368,32.566568,-116.944387
BORREGO_6_N009,AS_SP26,GEN,BREGGO_6_SOLAR,22084_BORREGO _69.0_GU1,22M7_DB114,2022-07-28 0:00:00,397,33.29123895,-116.3530361
BORREGO_6_N009,AS_SP15,GEN,BREGGO_6_SOLAR,22084_BORREGO _69.0_GU1,22M7_DB114,2022-07-28 0:00:00,397,33.29123895,-116.3530361
B_6_N001,AS_SP15,LOAD,STA B_6_LD33,22024_B  _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,4722,32.714371,-117.169423
B_6_N001,AS_SP26,LOAD,STA B_6_LD33,22024_B  _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,4722,32.714371,-117.169423
B_6_N003,AS_SP26,LOAD,STA B_6_LD31,22024_B  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4720,32.714128,-117.169389
B_6_N003,AS_SP15,LOAD,STA B_6_LD31,22024_B  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4720,32.714128,-117.169389
B_6_N005,AS_SP15,LOAD,STA B_6_LD30,22024_B  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4719,32.714371,-117.169423
B_6_N005,AS_SP26,LOAD,STA B_6_LD30,22024_B  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4719,32.714371,-117.169423
B_6_N007,AS_SP15,LOAD,STA B_6_LD32,22024_B  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4721,32.714373,-117.169644
B_6_N007,AS_SP26,LOAD,STA B_6_LD32,22024_B  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4721,32.714373,-117.169644
CABRILLO_1_N001,AS_NP26,LOAD,CABRIL_1_LD1,36294_CABRILLO_115_LD1,22M7_DB114,2022-07-28 0:00:00,462,32.707502,-117.244949
CABRILLO_1_N001,AS_SP15,LOAD,CABRIL_1_LD1,36294_CABRILLO_115_LD1,22M7_DB114,2022-07-28 0:00:00,462,32.707502,-117.244949
CABRILLO_6_N001,AS_SP26,LOAD,CBRLLO_6_LD30,22092_CABRILLO_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,574,32.707366,-117.244947
CABRILLO_6_N001,AS_SP15,LOAD,CBRLLO_6_LD30,22092_CABRILLO_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,574,32.707366,-117.244947
CABRILLO_6_N004,AS_SP15,LOAD,CBRLLO_6_LD31,22092_CABRILLO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,575,32.707403,-117.245219
CABRILLO_6_N004,AS_SP26,LOAD,CBRLLO_6_LD31,22092_CABRILLO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,575,32.707403,-117.245219
CABRILLO_6_N011,AS_SP15,GEN,CBRLLO_6_PLSTP1,22092_CABRILLO_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,576,32.707502,-117.245154
CABRILLO_6_N011,AS_SP26,GEN,CBRLLO_6_PLSTP1,22092_CABRILLO_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,576,32.707502,-117.245154
CAMERON_6_N001,AS_SP26,LOAD,CAMERN_6_LD30,22104_CAMERON _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,503,32.653268,-116.4881736
CAMERON_6_N001,AS_SP15,LOAD,CAMERN_6_LD30,22104_CAMERON _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,503,32.653268,-116.4881736
CARLTNHS_1_N001,AS_SP26,LOAD,CHILLS_1_LD43,22120_CARLTNHS_138_LD43,22M7_DB114,2022-07-28 0:00:00,639,32.85475841,-117.0117773
CARLTNHS_1_N001,AS_SP15,LOAD,CHILLS_1_LD43,22120_CARLTNHS_138_LD43,22M7_DB114,2022-07-28 0:00:00,639,32.85475841,-117.0117773
CARLTNHS_1_N004,AS_SP15,LOAD,CHILLS_1_LD41,22120_CARLTNHS_138_LD41,22M7_DB114,2022-07-28 0:00:00,638,32.85476522,-117.0122039
CARLTNHS_1_N004,AS_SP26,LOAD,CHILLS_1_LD41,22120_CARLTNHS_138_LD41,22M7_DB114,2022-07-28 0:00:00,638,32.85476522,-117.0122039
CARLTNHS_1_N011,AS_SP26,GEN,CHILLS_7_UNITA1,22120_CARLTNHS_138_GUM2,22M7_DB114,2022-07-28 0:00:00,642,32.85511818,-117.0117526
CARLTNHS_1_N011,AS_SP15,GEN,CHILLS_7_UNITA1,22120_CARLTNHS_138_GUM2,22M7_DB114,2022-07-28 0:00:00,642,32.85511818,-117.0117526
CARLTNHS_1_N012,AS_SP15,GEN,CHILLS_1_SYCLFL,22120_CARLTNHS_138_GUM1,22M7_DB114,2022-07-28 0:00:00,641,32.85510461,-117.0121821
CARLTNHS_1_N012,AS_SP26,GEN,CHILLS_1_SYCLFL,22120_CARLTNHS_138_GUM1,22M7_DB114,2022-07-28 0:00:00,641,32.85510461,-117.0121821
CHCARITA_1_N001,AS_SP26,LOAD,CCRITA_1_LD42,22124_CHCARITA_138_LD42,22M7_DB114,2022-07-28 0:00:00,580,32.95999968,-117.0900387
CHCARITA_1_N001,AS_SP15,LOAD,CCRITA_1_LD42,22124_CHCARITA_138_LD42,22M7_DB114,2022-07-28 0:00:00,580,32.95999968,-117.0900387
CHCARITA_1_N004,AS_SP26,LOAD,CCRITA_1_LD40,22124_CHCARITA_138_LD40,22M7_DB114,2022-07-28 0:00:00,578,32.96013546,-117.0900725
CHCARITA_1_N004,AS_SP15,LOAD,CCRITA_1_LD40,22124_CHCARITA_138_LD40,22M7_DB114,2022-07-28 0:00:00,578,32.96013546,-117.0900725
CHCARITA_1_N008,AS_SP15,LOAD,CCRITA_1_LD41,22124_CHCARITA_138_LD41,22M7_DB114,2022-07-28 0:00:00,579,32.9601199,-117.0898954
CHCARITA_1_N008,AS_SP26,LOAD,CCRITA_1_LD41,22124_CHCARITA_138_LD41,22M7_DB114,2022-07-28 0:00:00,579,32.9601199,-117.0898954
CHCARITA_1_N012,AS_SP15,GEN,CCRITA_7_RPPCHF,22124_CHCARITA_138_GUM1,22M7_DB114,2022-07-28 0:00:00,581,32.96000101,-117.0898248
CHCARITA_1_N012,AS_SP26,GEN,CCRITA_7_RPPCHF,22124_CHCARITA_138_GUM1,22M7_DB114,2022-07-28 0:00:00,581,32.96000101,-117.0898248
CHOLLAS_6_N001,AS_SP26,LOAD,CHOLLS_6_LD31,22132_CHOLLAS _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,659,32.74388,-117.046828
CHOLLAS_6_N001,AS_SP15,LOAD,CHOLLS_6_LD31,22132_CHOLLAS _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,659,32.74388,-117.046828
CHOLLAS_6_N008,AS_SP15,LOAD,CHOLLS_6_LD33,22132_CHOLLAS _69.0_LD20,22M7_DB114,2022-07-28 0:00:00,661,32.74369,-117.046676
CHOLLAS_6_N008,AS_SP26,LOAD,CHOLLS_6_LD33,22132_CHOLLAS _69.0_LD20,22M7_DB114,2022-07-28 0:00:00,661,32.74369,-117.046676
CHOLLAS_6_N009,AS_SP15,LOAD,CHOLLS_6_LD32,22132_CHOLLAS _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,660,32.743722,-117.046944
CHOLLAS_6_N009,AS_SP26,LOAD,CHOLLS_6_LD32,22132_CHOLLAS _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,660,32.743722,-117.046944
CLAIRMNT_6_N001,AS_SP26,LOAD,CLRMNT_6_LD31,22136_CLAIRMNT_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,696,32.82598542,-117.1838936
CLAIRMNT_6_N001,AS_SP15,LOAD,CLRMNT_6_LD31,22136_CLAIRMNT_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,696,32.82598542,-117.1838936
CLAIRMNT_6_N008,AS_SP15,LOAD,CLRMNT_6_LD30,22136_CLAIRMNT_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,695,32.82596287,-117.1838264
CLAIRMNT_6_N008,AS_SP26,LOAD,CLRMNT_6_LD30,22136_CLAIRMNT_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,695,32.82596287,-117.1838264
CLARMNT_1_N001,AS_NP26,LOAD,CLRMTK_1_LD2,32780_CLARMNT _115_LD2,22M7_DB114,2022-07-28 0:00:00,697,32.8258041,-117.1840714
CLARMNT_1_N001,AS_NP15,LOAD,CLRMTK_1_LD2,32780_CLARMNT _115_LD2,22M7_DB114,2022-07-28 0:00:00,697,32.8258041,-117.1840714
CLARMNT_1_N028,AS_NP15,GEN,CLRMTK_1_QF,32780_CLARMNT _115_GUM1,22M7_DB114,2022-07-28 0:00:00,698,32.82594682,-117.1841199
CLARMNT_1_N028,AS_NP26,GEN,CLRMTK_1_QF,32780_CLARMNT _115_GUM1,22M7_DB114,2022-07-28 0:00:00,698,32.82594682,-117.1841199
CORONADO_6_N001,AS_SP15,LOAD,CRNRDO_6_LD31,22144_CORONADO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,855,32.698934,-117.173276
CORONADO_6_N001,AS_SP26,LOAD,CRNRDO_6_LD31,22144_CORONADO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,855,32.698934,-117.173276
CORONADO_6_N002,AS_SP26,LOAD,CRNRDO_6_LD32,22144_CORONADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,856,32.698682,-117.17337
CORONADO_6_N002,AS_SP15,LOAD,CRNRDO_6_LD32,22144_CORONADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,856,32.698682,-117.17337
CORONA_1_N001,AS_NP26,LOAD,CORONA_1_LD1,31254_CORONA _115_LD1,22M7_DB114,2022-07-28 0:00:00,799,32.69877,-117.173458
CORONA_1_N001,AS_NP15,LOAD,CORONA_1_LD1,31254_CORONA _115_LD1,22M7_DB114,2022-07-28 0:00:00,799,32.69877,-117.173458
CPBORDER_7_B1,AS_SP15,GEN,BORDER_6_UNITA1,22149_CPBORDER_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,371,32.566132,-116.944759
CPBORDER_7_B1,AS_SP26,GEN,BORDER_6_UNITA1,22149_CPBORDER_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,371,32.566132,-116.944759
CPELCAJN_7_B1,AS_SP15,GEN,ELCAJN_6_UNITA1,22150_CPELCAJN_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,1189,32.79556891,-116.9723925
CPELCAJN_7_B1,AS_SP26,GEN,ELCAJN_6_UNITA1,22150_CPELCAJN_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,1189,32.79556891,-116.9723925
CPESCNDO_7_A1,AS_SP26,GEN,ESCNDO_6_PL1X2,22257_RAMCO_ES_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,1293,33.12579572,-117.1160761
CPESCNDO_7_A1,AS_SP15,GEN,ESCNDO_6_PL1X2,22257_RAMCO_ES_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,1293,33.12579572,-117.1160761
CPESCNDO_7_B1,AS_SP26,GEN,ESCNDO_6_UNITB1,22153_CPESCNDO_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,1294,33.12587799,-117.1166727
CPESCNDO_7_B1,AS_SP15,GEN,ESCNDO_6_UNITB1,22153_CPESCNDO_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,1294,33.12587799,-117.1166727
CREELMAN_6_N001,AS_SP15,LOAD,CRELMN_6_LD31,22152_CREELMAN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,834,33.01799513,-116.8532499
CREELMAN_6_N001,AS_SP26,LOAD,CRELMN_6_LD31,22152_CREELMAN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,834,33.01799513,-116.8532499
CREELMAN_6_N004,AS_SP15,LOAD,CRELMN_6_LD32,22154_RAMN GEN_12.0_LD32,22M7_DB114,2022-07-28 0:00:00,835,33.01797763,-116.8528224
CREELMAN_6_N004,AS_SP26,LOAD,CRELMN_6_LD32,22154_RAMN GEN_12.0_LD32,22M7_DB114,2022-07-28 0:00:00,835,33.01797763,-116.8528224
CREELMAN_6_N014,AS_SP15,LOAD,CRELMN_6_LD30,99163_RAMONAGN_12.0_LD30,22M7_DB114,2022-07-28 0:00:00,833,33.01822478,-116.8530237
CREELMAN_6_N014,AS_SP26,LOAD,CRELMN_6_LD30,99163_RAMONAGN_12.0_LD30,22M7_DB114,2022-07-28 0:00:00,833,33.01822478,-116.8530237
CRESTWD_6_N001,AS_SP15,LOAD,CRSTWD_6_LD30,22902_CRESTWD _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,864,32.69901746,-116.3535954
CRESTWD_6_N001,AS_SP26,LOAD,CRSTWD_6_LD30,22902_CRESTWD _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,864,32.69901746,-116.3535954
DELMAR_6_N010,AS_SP26,LOAD,DELMAR_6_LD31,22160_DEL MAR _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,947,32.98069889,-117.2555987
DELMAR_6_N010,AS_SP15,LOAD,DELMAR_6_LD31,22160_DEL MAR _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,947,32.98069889,-117.2555987
DELMAR_6_N011,AS_SP26,LOAD,DELMAR_6_LD32,22160_DEL MAR _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,948,32.98068539,-117.2552255
DELMAR_6_N011,AS_SP15,LOAD,DELMAR_6_LD32,22160_DEL MAR _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,948,32.98068539,-117.2552255
DESCANSO_6_N001,AS_SP15,LOAD,DESCAN_6_LD30,22168_DESCANSO_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,974,32.86526401,-116.6336925
DESCANSO_6_N001,AS_SP26,LOAD,DESCAN_6_LD30,22168_DESCANSO_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,974,32.86526401,-116.6336925
DIVISION_6_N001,AS_SP15,LOAD,DIVSON_6_LD31,22172_DIVISION_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1012,32.68166,-117.120133
DIVISION_6_N001,AS_SP26,LOAD,DIVSON_6_LD31,22172_DIVISION_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1012,32.68166,-117.120133
DIVISION_6_N009,AS_SP26,LOAD,DIVSON_6_LD30,22172_DIVISION_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1011,32.681533,-117.120064
DIVISION_6_N009,AS_SP15,LOAD,DIVSON_6_LD30,22172_DIVISION_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1011,32.681533,-117.120064
DUNHILL_6_N001,AS_SP26,LOAD,DUNHIL_6_LD1,22196_DUNHILL _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1111,32.9015157,-117.2300009
DUNHILL_6_N001,AS_SP15,LOAD,DUNHIL_6_LD1,22196_DUNHILL _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1111,32.9015157,-117.2300009
EASTGATE_6_N004,AS_SP26,GEN,EGATE_7_NOCITY,22204_EASTGATE_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,1176,32.88485546,-117.2007272
EASTGATE_6_N004,AS_SP15,GEN,EGATE_7_NOCITY,22204_EASTGATE_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,1176,32.88485546,-117.2007272
EASTGATE_6_N101,AS_SP26,LOAD,EGATE_6_LD31,22204_EASTGATE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1175,32.88483921,-117.2009561
EASTGATE_6_N101,AS_SP15,LOAD,EGATE_6_LD31,22204_EASTGATE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1175,32.88483921,-117.2009561
EASTGATE_6_N201,AS_SP26,LOAD,EGATE_6_LD30,22204_EASTGATE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1174,32.88496124,-117.2008339
EASTGATE_6_N201,AS_SP15,LOAD,EGATE_6_LD30,22204_EASTGATE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1174,32.88496124,-117.2008339
ELCAJNEG_7_GN001,AS_SP26,GEN,ELCAJN_6_LM6K,22434_ELCAJNEG_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,1187,32.79709155,-116.9716033
ELCAJNEG_7_GN001,AS_SP15,GEN,ELCAJN_6_LM6K,22434_ELCAJNEG_13.8_GU1,22M7_DB114,2022-07-28 0:00:00,1187,32.79709155,-116.9716033
ELCAJNGT_7_N001,AS_SP15,LOAD,ELCAJN_7_LD1,22212_ELCAJNGT_12.5_LD30,22M7_DB114,2022-07-28 0:00:00,1192,32.79559262,-116.972107
ELCAJNGT_7_N001,AS_SP26,LOAD,ELCAJN_7_LD1,22212_ELCAJNGT_12.5_LD30,22M7_DB114,2022-07-28 0:00:00,1192,32.79559262,-116.972107
ELCAJNGT_7_N004,AS_SP26,LOAD,ELCAJN_7_LD2,22212_ELCAJNGT_12.5_LD32,22M7_DB114,2022-07-28 0:00:00,1193,32.79527039,-116.9727367
ELCAJNGT_7_N004,AS_SP15,LOAD,ELCAJN_7_LD2,22212_ELCAJNGT_12.5_LD32,22M7_DB114,2022-07-28 0:00:00,1193,32.79527039,-116.9727367
ELLIOTT_6_N001,AS_SP26,LOAD,ELLIOT_6_LD32,22216_ELLIOTT _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1230,32.8159007,-117.0882917
ELLIOTT_6_N001,AS_SP15,LOAD,ELLIOT_6_LD32,22216_ELLIOTT _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1230,32.8159007,-117.0882917
ELLIOTT_6_N004,AS_SP15,LOAD,ELLIOT_6_LD31,22216_ELLIOTT _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1229,32.81585711,-117.0887154
ELLIOTT_6_N004,AS_SP26,LOAD,ELLIOT_6_LD31,22216_ELLIOTT _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1229,32.81585711,-117.0887154
ENCINA_1_N001,AS_SP26,LOAD,ENCINA_1_GN-A4XA5,22228_ENCINA _138_LDA4,22M7_DB114,2022-07-28 0:00:00,1265,33.136709,-117.3348233
ENCINA_1_N001,AS_SP15,LOAD,ENCINA_1_GN-A4XA5,22228_ENCINA _138_LDA4,22M7_DB114,2022-07-28 0:00:00,1265,33.136709,-117.3348233
ENCINA_1_N049,AS_SP26,LOAD,ENCINA_1_GN-A1XA2,22228_ENCINA _138_LDA1,22M7_DB114,2022-07-28 0:00:00,1264,33.13649609,-117.3354317
ENCINA_1_N049,AS_SP15,LOAD,ENCINA_1_GN-A1XA2,22228_ENCINA _138_LDA1,22M7_DB114,2022-07-28 0:00:00,1264,33.13649609,-117.3354317
ENCNITAS_6_N001,AS_SP26,LOAD,ENCNTS_6_LD20,22252_ENCNITAS_69.0_LD20,22M7_DB114,2022-07-28 0:00:00,1267,33.05071225,-117.2853193
ENCNITAS_6_N001,AS_SP15,LOAD,ENCNTS_6_LD20,22252_ENCNITAS_69.0_LD20,22M7_DB114,2022-07-28 0:00:00,1267,33.05071225,-117.2853193
ENCNITAS_6_N004,AS_SP15,LOAD,ENCNTS_6_LD30,22252_ENCNITAS_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1268,33.05058023,-117.2854145
ENCNITAS_6_N004,AS_SP26,LOAD,ENCNTS_6_LD30,22252_ENCNITAS_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1268,33.05058023,-117.2854145
ENCNITAS_6_N011,AS_SP26,LOAD,ENCNTS_6_LD31,22252_ENCNITAS_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1269,33.05053913,-117.2851851
ENCNITAS_6_N011,AS_SP15,LOAD,ENCNTS_6_LD31,22252_ENCNITAS_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1269,33.05053913,-117.2851851
ESCNDIDO_6_N001,AS_SP15,LOAD,ESCNDO_6_LD31,22256_ESCNDIDO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1289,33.12545971,-117.1166477
ESCNDIDO_6_N001,AS_SP26,LOAD,ESCNDO_6_LD31,22256_ESCNDIDO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1289,33.12545971,-117.1166477
ESCNDIDO_6_N046,AS_SP15,LOAD,ESCNDO_6_LD30,22256_ESCNDIDO_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1288,33.12572564,-117.116791
ESCNDIDO_6_N046,AS_SP26,LOAD,ESCNDO_6_LD30,22256_ESCNDIDO_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1288,33.12572564,-117.116791
ESCNDIDO_6_N053,AS_SP15,LOAD,ESCNDO_6_LD32,22256_ESCNDIDO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1290,33.12577608,-117.1171374
ESCNDIDO_6_N053,AS_SP26,LOAD,ESCNDO_6_LD32,22256_ESCNDIDO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1290,33.12577608,-117.1171374
ESCO_6_N001,AS_SP26,LOAD,ESCO_6_LD32,22272_ESCO _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1298,33.11577403,-117.0890645
ESCO_6_N001,AS_SP15,LOAD,ESCO_6_LD32,22272_ESCO _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1298,33.11577403,-117.0890645
ESCO_6_N004,AS_SP15,LOAD,ESCO_6_LD31,22272_ESCO _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1297,33.11562179,-117.0894716
ESCO_6_N004,AS_SP26,LOAD,ESCO_6_LD31,22272_ESCO _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1297,33.11562179,-117.0894716
FELICITA_6_N001,AS_SP15,LOAD,FELCTA_6_LD32,22288_FELICITA_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1358,33.09302678,-117.0734188
FELICITA_6_N001,AS_SP26,LOAD,FELCTA_6_LD32,22288_FELICITA_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1358,33.09302678,-117.0734188
FELICITA_6_N005,AS_SP26,LOAD,FELCTA_6_LD31,22288_FELICITA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1357,33.09305163,-117.0738402
FELICITA_6_N005,AS_SP15,LOAD,FELCTA_6_LD31,22288_FELICITA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1357,33.09305163,-117.0738402
FELICITA_6_N009,AS_SP15,LOAD,FELCTA_6_LD30,22288_FELICITA_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1356,33.0933505,-117.073652
FELICITA_6_N009,AS_SP26,LOAD,FELCTA_6_LD30,22288_FELICITA_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1356,33.0933505,-117.073652
FRIARS_1_N001,AS_SP26,LOAD,FRIARS_1_LD41,22300_FRIARS _138_LD41,22M7_DB114,2022-07-28 0:00:00,1392,32.77902766,-117.1565874
FRIARS_1_N001,AS_SP15,LOAD,FRIARS_1_LD41,22300_FRIARS _138_LD41,22M7_DB114,2022-07-28 0:00:00,1392,32.77902766,-117.1565874
FRIARS_1_N009,AS_SP26,LOAD,FRIARS_1_LD42,22300_FRIARS _138_LD40,22M7_DB114,2022-07-28 0:00:00,1393,32.7790565,-117.1570895
FRIARS_1_N009,AS_SP15,LOAD,FRIARS_1_LD42,22300_FRIARS _138_LD40,22M7_DB114,2022-07-28 0:00:00,1393,32.7790565,-117.1570895
F_6_N001,AS_SP26,LOAD,STA F_6_LD32,22276_F  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4725,32.754938,-117.1260094
F_6_N001,AS_SP15,LOAD,STA F_6_LD32,22276_F  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,4725,32.754938,-117.1260094
F_6_N002,AS_SP15,LOAD,STA F_6_LD31,22276_F  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4724,32.754857,-117.125858
F_6_N002,AS_SP26,LOAD,STA F_6_LD31,22276_F  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,4724,32.754857,-117.125858
F_6_N005,AS_SP15,LOAD,STA F_6_LD30,22276_F  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4723,32.754844,-117.126147
F_6_N005,AS_SP26,LOAD,STA F_6_LD30,22276_F  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,4723,32.754844,-117.126147
GARFIELD_6_N001,AS_SP26,LOAD,GARFLD_6_LD30,22306_GARFIELD_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1438,32.79529519,-116.9968197
GARFIELD_6_N001,AS_SP15,LOAD,GARFLD_6_LD30,22306_GARFIELD_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1438,32.79529519,-116.9968197
GENESEE_6_N001,AS_SP26,LOAD,GENSSE_6_LD30,22316_GENESEE _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1482,32.87971154,-117.2137265
GENESEE_6_N001,AS_SP15,LOAD,GENSSE_6_LD30,22316_GENESEE _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1482,32.87971154,-117.2137265
GENESEE_6_N005,AS_SP15,LOAD,GENSSE_6_LD31,22316_GENESEE _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1483,32.87975696,-117.2134127
GENESEE_6_N005,AS_SP26,LOAD,GENSSE_6_LD31,22316_GENESEE _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1483,32.87975696,-117.2134127
GENESEE_6_N011,AS_SP26,LOAD,GENSSE_6_LD32,22316_GENESEE _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1484,32.87955605,-117.2137187
GENESEE_6_N011,AS_SP15,LOAD,GENSSE_6_LD32,22316_GENESEE _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,1484,32.87955605,-117.2137187
GENESEE_6_N015,AS_SP15,LOAD,GENSSE_6_LD33,22316_GENESEE _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,1485,32.87948906,-117.2133968
GENESEE_6_N015,AS_SP26,LOAD,GENSSE_6_LD33,22316_GENESEE _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,1485,32.87948906,-117.2133968
GLENCLIF_6_N001,AS_SP15,LOAD,GCLIFF_6_LD30,22324_GLENCLIF_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1474,32.79837115,-116.49827
GLENCLIF_6_N001,AS_SP26,LOAD,GCLIFF_6_LD30,22324_GLENCLIF_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1474,32.79837115,-116.49827
GOALLINE_6_N001,AS_SP15,GEN,ESCO_6_GLMQF,22332_GOALLINE_69.0_GU1,22M7_DB114,2022-07-28 0:00:00,1296,33.11703204,-117.0888245
